,RealCoupon,ModelCoupon,PercentError,,RealCoupon,ModelCoupon
5/3/2012,2.7833,2.671604174,0.040130717,5/2/2012,2.87338,2.793896212
5/2/2012,2.77448,2.668396681,0.038235388,5/1/2012,2.89085,2.832699699
5/1/2012,2.78661,2.707947696,0.028228674,4/30/2012,2.85859,2.779419805
4/30/2012,2.75955,2.65291859,0.038640869,4/27/2012,2.87167,2.809160587
4/27/2012,2.77117,2.681966556,0.032189813,4/26/2012,2.8924,2.84416641
4/26/2012,2.78627,2.717528784,0.024671412,4/25/2012,2.92241,2.870572172
4/25/2012,2.81158,2.744853575,0.023732714,4/24/2012,2.90097,2.869248654
4/24/2012,2.79451,2.740034792,0.019493653,4/23/2012,2.87081,2.847074432
4/23/2012,2.77111,2.719154455,0.018749001,4/20/2012,2.90335,2.870970638
4/20/2012,2.79798,2.744133168,0.019244895,4/19/2012,2.88744,2.856554397
4/19/2012,2.78515,2.729536863,0.019967735,4/18/2012,2.93046,2.886284635
4/18/2012,2.81865,2.760663049,0.020572597,4/17/2012,2.9571,2.901702088
4/17/2012,2.83806,2.776201913,0.021795905,4/16/2012,2.91808,2.875053806
4/16/2012,2.79245,2.748277263,0.015818631,4/13/2012,2.93227,2.891159937
4/13/2012,2.79753,2.764399825,0.011842652,4/12/2012,2.96745,2.922972198
4/12/2012,2.8182,2.795741206,0.007969198,4/11/2012,2.93078,2.903935935
4/11/2012,2.80853,2.773149552,0.012597497,4/10/2012,2.91099,2.879210841
4/10/2012,2.79372,2.745730788,0.017177531,4/9/2012,2.91152,2.890125454
4/9/2012,2.7908,2.755322972,0.012712136,4/6/2012,2.93072,2.921811222
4/6/2012,2.80534,2.786605888,0.006678018,4/5/2012,3.05396,3.063322479
4/5/2012,2.89897,2.925863777,0.009277011,4/4/2012,3.1088,3.103984056
4/4/2012,2.93468,2.967167851,0.011070321,4/3/2012,3.16492,3.123185667
4/3/2012,2.97183,2.986906158,0.005073022,4/2/2012,3.04496,3.020055419
4/2/2012,2.89314,2.88925684,0.001342196,3/30/2012,3.06692,3.044212705
3/30/2012,2.90764,2.914607266,0.002396193,3/29/2012,3.02196,2.984402048
3/29/2012,2.87835,2.854945305,0.008131289,3/28/2012,3.05684,3.022879533
3/28/2012,2.90957,2.895277144,0.00491236,3/27/2012,3.0399,3.026680141
3/27/2012,2.90011,2.900817055,0.000243803,3/26/2012,3.11828,3.10988715
3/26/2012,2.93788,2.979122218,0.014038088,3/23/2012,3.13245,3.104163877
3/23/2012,2.94735,2.970900577,0.007990424,3/22/2012,3.15708,3.144601751
3/22/2012,2.96481,3.007860014,0.014520328,3/21/2012,3.15732,3.175174367
3/21/2012,2.96448,3.037278915,0.024557061,3/20/2012,3.24144,3.257997414
3/20/2012,3.02044,3.116840865,0.031916166,3/19/2012,3.23638,3.244117665
3/19/2012,3.03174,3.107940674,0.025134304,3/16/2012,3.13095,3.138066075
3/16/2012,2.95858,3.004134577,0.015397446,3/15/2012,3.15896,3.135263891
3/15/2012,2.97886,2.998423052,0.006567295,3/14/2012,3.16959,3.152216903
3/14/2012,2.95456,3.01303199,0.019790422,3/13/2012,2.9914,2.976328992
3/13/2012,2.81725,2.842921924,0.009112405,3/12/2012,2.91624,2.896796374
3/12/2012,2.83262,2.768475481,0.022644943,3/9/2012,2.92195,2.910252892
3/9/2012,2.83525,2.781996324,0.018782709,3/8/2012,2.93364,2.888526035
3/8/2012,2.83922,2.76359046,0.026637436,3/7/2012,2.89962,2.861432489
3/7/2012,2.83166,2.737352898,0.033304529,3/6/2012,2.86506,2.857366065
3/6/2012,2.79722,2.733573943,0.022753326,3/5/2012,2.90077,2.900304034
3/5/2012,2.82778,2.775722512,0.018409313,3/2/2012,2.8908,2.871978091
3/2/2012,2.81409,2.752851404,0.021761421,3/1/2012,2.92872,2.926255388
3/1/2012,2.84865,2.802591365,0.016168583,2/29/2012,2.88173,2.870972203
2/29/2012,2.80317,2.745496659,0.020574329,2/28/2012,2.8102,2.823159512
2/28/2012,2.73569,2.69499294,0.014876342,2/27/2012,2.82054,2.829012291
2/27/2012,2.74681,2.697367869,0.017999836,2/24/2012,2.84685,2.875323756
2/24/2012,2.77263,2.738841617,0.012186402,2/23/2012,2.83483,2.86839847
2/23/2012,2.7645,2.735170391,0.010609372,2/22/2012,2.87313,2.872766863
2/22/2012,2.79998,2.740988323,0.021068607,2/21/2012,2.92316,2.90126321
2/21/2012,2.84286,2.768218798,0.026255673,2/17/2012,2.86836,2.852868018
2/17/2012,2.79894,2.722173402,0.027427025,2/16/2012,2.83167,2.831752556
2/16/2012,2.76614,2.700277637,0.023810206,2/15/2012,2.78221,2.771230016
2/15/2012,2.69242,2.64392786,0.018010615,2/14/2012,2.76681,2.797277994
2/14/2012,2.68866,2.668716577,0.007417607,2/13/2012,2.81749,2.855570737
2/13/2012,2.7044,2.727585932,0.008573411,2/10/2012,2.80975,2.813801493
2/10/2012,2.69818,2.68968689,0.003147718,2/9/2012,2.84585,2.871349448
2/9/2012,2.71089,2.749177959,0.01412376,2/8/2012,2.76703,2.822417671
2/8/2012,2.69136,2.698746756,0.002744618,2/7/2012,2.7946,2.818013452
2/7/2012,2.71397,2.693362694,0.007593049,2/6/2012,2.76133,2.744376886
2/6/2012,2.68552,2.624194444,0.022835635,2/3/2012,2.81014,2.794547436
2/3/2012,2.73534,2.676144779,0.021640901,2/2/2012,2.7164,2.663853956
2/2/2012,2.64901,2.54827602,0.038027029,2/1/2012,2.77294,2.681403872
2/1/2012,2.71057,2.563364165,0.054308073,1/31/2012,2.7763,2.668040913
1/31/2012,2.71426,2.547469024,0.061449889,1/30/2012,2.80895,2.709663106
1/30/2012,2.74741,2.584616964,0.059253274,1/27/2012,2.80824,2.745611933
1/27/2012,2.74817,2.621561104,0.046070256,1/26/2012,2.84358,2.758481136
1/26/2012,2.7799,2.635215013,0.052046831,1/25/2012,2.90516,2.867388262
1/25/2012,2.8356,2.740226066,0.033634481,1/24/2012,2.95988,2.951308471
1/24/2012,2.88683,2.821559581,0.02260972,1/23/2012,2.97256,2.966781015
1/23/2012,2.89696,2.837744285,0.02044064,1/20/2012,2.97611,2.944462801
1/20/2012,2.88022,2.813047485,0.023322008,1/19/2012,2.96477,2.879358939
1/19/2012,2.87307,2.749566477,0.042986604,1/18/2012,2.90295,2.803248936
1/18/2012,2.78927,2.672359306,0.041914441,1/17/2012,2.86264,2.774525606
1/17/2012,2.7701,2.64825234,0.043986737,1/13/2012,2.81631,2.792587767
1/13/2012,2.75666,2.663817737,0.033679258,1/12/2012,2.85234,2.857127492
1/12/2012,2.77285,2.727353222,0.016407948,1/11/2012,2.88377,2.837264573
1/11/2012,2.78344,2.701745028,0.029350362,1/10/2012,2.91779,2.899654685
1/10/2012,2.80149,2.759359766,0.01503851,1/9/2012,2.87572,2.876840106
1/9/2012,2.76484,2.73520283,0.010719307,1/6/2012,2.85738,2.906833775
1/6/2012,2.75682,2.759591808,0.001005437,1/5/2012,2.91011,2.951787541
1/5/2012,2.80729,2.798453497,0.003147699,1/4/2012,2.9957,2.965045058
1/4/2012,2.87926,2.810213651,0.023980589,1/3/2012,2.99221,2.981584518
1/3/2012,2.87621,2.825590974,0.017599211,12/30/2011,3.0169,2.925026939
12/30/2011,2.89979,2.771784788,0.044142925,12/29/2011,3.02888,2.973868202
12/29/2011,2.90693,2.815603992,0.031416652,12/28/2011,3.04824,2.983760265
12/28/2011,2.91865,2.82157612,0.033259857,12/27/2011,3.15254,3.063064456
12/27/2011,2.98716,2.90064579,0.028962028,12/23/2011,3.1705,3.07315667
12/23/2011,2.97699,2.911683131,0.021937215,12/22/2011,3.09573,2.990498178
12/22/2011,2.86901,2.832003296,0.012898771,12/21/2011,3.10621,3.008632888
12/21/2011,2.88049,2.8532723,0.009448983,12/20/2011,3.06827,2.992990825
12/20/2011,2.82018,2.838488386,0.006491921,12/19/2011,2.98945,2.913301607
12/19/2011,2.69119,2.758700011,0.025085561,12/16/2011,3.00104,2.946507505
12/16/2011,2.70095,2.79533977,0.034946878,12/15/2011,3.05125,2.970344064
12/15/2011,2.7731,2.819470718,0.016721618,12/14/2011,3.0099,2.970990184
12/14/2011,2.73978,2.819896778,0.029242048,12/13/2011,3.0836,3.011934148
12/13/2011,2.81574,2.867327011,0.018320942,12/12/2011,3.12819,3.049875816
12/12/2011,2.87444,2.908409299,0.01181771,12/9/2011,3.13669,3.059306018
12/9/2011,2.87235,2.922914965,0.01760404,12/8/2011,3.05821,2.995193302
12/8/2011,2.74561,2.859234311,0.041383995,12/7/2011,3.09012,3.014537657
12/7/2011,2.8277,2.874489216,0.01654674,12/6/2011,3.17019,3.093779517
12/6/2011,2.97571,2.948527611,0.009134757,12/5/2011,3.15649,3.087110006
12/5/2011,2.93274,2.942399509,0.003293681,12/2/2011,3.14293,3.115295657
12/2/2011,2.87903,2.968771453,0.031170725,12/1/2011,3.20921,3.153452074
12/1/2011,3.03356,3.011437581,0.00729256,11/30/2011,3.17702,3.103781602
11/30/2011,2.98029,2.964674881,0.005239463,11/29/2011,3.18161,3.124471295
11/29/2011,3.00969,2.965939781,0.014536454,11/28/2011,3.1879,3.121063019
11/28/2011,3.01234,2.957774393,0.018114027,11/25/2011,3.22263,3.115206983
11/25/2011,3.03881,2.950026671,0.029216479,11/23/2011,3.14517,3.074583656
11/23/2011,2.75603,2.911293154,0.0563358,11/22/2011,3.14417,3.09599281
11/22/2011,2.72577,2.937564384,0.077700754,11/21/2011,3.17668,3.119617106
11/21/2011,2.99915,2.956289349,0.014290933,11/18/2011,3.21334,3.126911513
11/18/2011,3.03061,2.968569085,0.020471428,11/17/2011,3.1637,3.113730026
11/17/2011,2.99406,2.95172155,0.014140816,11/16/2011,3.20144,3.147904598
11/16/2011,3.01953,2.994296959,0.008356612,11/15/2011,3.21924,3.148426598
11/15/2011,3.03026,3.001299179,0.009557207,11/14/2011,3.19328,3.142420568
11/14/2011,3.00793,2.995601399,0.004098699,11/10/2011,3.19683,3.129208087
11/10/2011,3.01007,2.987952058,0.007347983,11/9/2011,3.14083,3.064433741
11/9/2011,2.97602,2.928843667,0.015852156,11/8/2011,3.19153,3.089706491
11/8/2011,3.02402,2.96061428,0.020967361,11/7/2011,3.11536,3.048161248
11/7/2011,2.96852,2.921573644,0.015814735,11/4/2011,3.14592,3.080702102
11/4/2011,2.98962,2.957322847,0.010803096,11/3/2011,3.18659,3.090317103
11/3/2011,3.0195,2.966821036,0.017446254,11/2/2011,3.14036,3.059877176
11/2/2011,2.98619,2.938140429,0.016090594,11/1/2011,3.128,3.092175831
11/1/2011,2.97616,2.969668541,0.002181153,10/31/2011,3.25158,3.158993859
10/31/2011,3.06918,3.036703885,0.010581365,10/28/2011,3.36021,3.252486217
10/28/2011,3.1668,3.126379682,0.012763774,10/27/2011,3.44092,3.337172897
10/27/2011,3.23293,3.200657199,0.009982524,10/26/2011,3.3218,3.227075919
10/26/2011,3.12429,3.089213329,0.011227085,10/25/2011,3.26467,3.168510877
10/25/2011,3.07473,3.035670606,0.012703357,10/24/2011,3.3635,3.263903564
10/24/2011,3.15429,3.127365084,0.008535967,10/21/2011,3.33066,3.232770397
10/21/2011,3.12911,3.095154362,0.010851532,10/20/2011,3.32699,3.20953592
10/20/2011,3.12464,3.074966284,0.015897421,10/19/2011,3.30171,3.197575873
10/19/2011,3.10491,3.062140343,0.013774846,10/18/2011,3.29374,3.18888122
10/18/2011,3.0989,3.052270734,0.015047038,10/17/2011,3.29814,3.195895741
10/17/2011,3.07956,3.057811441,0.007062229,10/14/2011,3.36446,3.2250238
10/14/2011,3.0857,3.086113212,0.000133912,10/13/2011,3.30672,3.163271457
10/13/2011,3.07987,3.022861921,0.018509898,10/12/2011,3.33781,3.191353599
10/12/2011,3.08362,3.051891016,0.010289525,10/11/2011,3.3168,3.165282173
10/11/2011,3.0826,3.019194159,0.020568949,10/7/2011,3.28276,3.098528729
10/7/2011,3.0795,2.953912988,0.040781624,10/6/2011,3.18596,3.034700555
10/6/2011,2.99628,2.896301939,0.033367396,10/5/2011,3.11838,2.985844934
10/5/2011,2.95568,2.84912171,0.036052039,10/4/2011,3.04282,2.912074081
10/4/2011,2.90724,2.774921326,0.045513502,10/3/2011,2.96582,2.888483104
10/3/2011,2.84831,2.759473321,0.031189259,9/30/2011,3.03853,2.955117248
9/30/2011,2.90816,2.829531748,0.027037114,9/29/2011,3.08103,2.96963517
9/29/2011,2.93695,2.846826973,0.030685925,9/28/2011,3.16373,3.008847208
9/28/2011,2.99413,2.88707664,0.035754413,9/27/2011,3.19163,3.028736566
9/27/2011,3.01495,2.911072303,0.034454202,9/26/2011,3.07072,2.926197355
9/26/2011,2.9382,2.811325109,0.043181162,9/23/2011,2.9788,2.837084538
9/23/2011,2.89225,2.721376488,0.059079786,9/22/2011,2.85137,2.800515588
9/22/2011,2.76794,2.686086807,0.029571881,9/21/2011,3.01934,2.932029602
9/21/2011,2.98574,2.821490865,0.055011198,9/20/2011,3.25926,2.988758365
9/20/2011,3.08436,2.883974938,0.064968117,9/19/2011,3.23814,2.97550177
9/19/2011,3.067,2.868402509,0.064753013,9/16/2011,3.34689,3.072859116
9/16/2011,3.17794,2.961327468,0.068161303,9/15/2011,3.34726,3.064354759
9/15/2011,3.17718,2.950223618,0.071433278,9/14/2011,3.3005,3.026625208
9/14/2011,3.16888,2.907213814,0.082573713,9/13/2011,3.30112,3.011467683
9/13/2011,3.16982,2.892209254,0.087579341,9/12/2011,3.2661,2.957006783
9/12/2011,3.16452,2.837465313,0.103350488,9/9/2011,3.21792,2.951085399
9/9/2011,3.15554,2.835403927,0.101452072,9/8/2011,3.28505,2.98117949
9/8/2011,3.16793,2.868713836,0.094451634,9/7/2011,3.31614,3.03539828
9/7/2011,3.19083,2.919023984,0.085183484,9/6/2011,3.26302,3.004186588
9/6/2011,3.15761,2.888747161,0.085147576,9/2/2011,3.26342,3.003136505
9/2/2011,3.16144,2.888717053,0.086265419,9/1/2011,3.36362,3.099418167
9/1/2011,3.24033,2.988694533,0.077657358,8/31/2011,3.42739,3.148514784
8/31/2011,3.29237,3.037228234,0.077494864,8/30/2011,3.3589,3.121241812
8/30/2011,3.23934,3.009113042,0.071072181,8/29/2011,3.44007,3.179287445
8/29/2011,3.30596,3.064810609,0.072943832,8/26/2011,3.35269,3.116463309
8/26/2011,3.24372,3.004595335,0.073719268,8/25/2011,3.3922,3.157226351
8/25/2011,3.27084,3.042509854,0.0698078,8/24/2011,3.30817,3.146452852
8/24/2011,3.3226,3.02923332,0.088294312,8/23/2011,3.36494,3.07709847
8/23/2011,3.25578,2.956463886,0.091933765,8/22/2011,3.30379,3.028170978
8/22/2011,3.21213,2.911671017,0.093538862,8/19/2011,3.28379,2.994619948
8/19/2011,3.19952,2.885910531,0.098017662,8/18/2011,3.24924,2.96687097
8/18/2011,3.1751,2.860769183,0.098998714,8/17/2011,3.26933,3.021365044
8/17/2011,3.19442,2.918135168,0.086489827,8/16/2011,3.31182,3.070011131
8/16/2011,3.22775,2.966958744,0.080796609,8/15/2011,3.38162,3.140270691
8/15/2011,3.32131,3.037007221,0.085599592,8/12/2011,3.31671,3.127163179
8/12/2011,3.29351,3.024782385,0.081593077,8/11/2011,3.37634,3.187909402
8/11/2011,3.31187,3.088768422,0.067364232,8/10/2011,3.23281,3.086925038
8/10/2011,3.27072,2.988423453,0.086310215,8/9/2011,3.36152,3.119517728
8/9/2011,3.31315,3.019491677,0.088634177,8/8/2011,3.5273,3.412358329
8/8/2011,3.37743,3.297975365,0.023525176,8/5/2011,3.64944,3.491082337
8/5/2011,3.46349,3.375160889,0.025502921,8/4/2011,3.4866,3.399151346
8/4/2011,3.34662,3.286725521,0.017897006,8/3/2011,3.61499,3.505633005
8/3/2011,3.43559,3.384602729,0.014840907,8/2/2011,3.65709,3.539698235
8/2/2011,3.46733,3.418304388,0.014139298,8/1/2011,3.76447,3.622394105
8/1/2011,3.55531,3.500240895,0.015489256,7/29/2011,3.80882,3.678735569
7/29/2011,3.60139,3.554296235,0.013076552,7/28/2011,3.93243,3.789718158
7/28/2011,3.73192,3.657138911,0.020038235,7/27/2011,3.97403,3.818958181
7/27/2011,3.77413,3.684634761,0.023712813,7/26/2011,3.9318,3.787007952
7/26/2011,3.73543,3.657527854,0.020854934,7/25/2011,3.96047,3.822942304
7/25/2011,3.76594,3.691013608,0.019895801,7/22/2011,3.92566,3.783180717
7/22/2011,3.73202,3.653328616,0.021085467,7/21/2011,3.95043,3.858499649
7/21/2011,3.75573,3.722883241,0.008745772,7/20/2011,3.91472,3.821245596
7/20/2011,3.71374,3.687408399,0.007090319,7/19/2011,3.9029,3.819951538
7/19/2011,3.69833,3.685378456,0.003501998,7/18/2011,3.91431,3.826061585
7/18/2011,3.70911,3.693802844,0.004126908,7/15/2011,3.88293,3.817947968
7/15/2011,3.67658,3.684215283,0.002076735,7/14/2011,3.89854,3.833197903
7/14/2011,3.69243,3.703132048,0.002898375,7/13/2011,3.86432,3.803571863
7/13/2011,3.6566,3.671713519,0.004133216,7/12/2011,3.89941,3.825462823
7/12/2011,3.69282,3.690624468,0.000594541,7/11/2011,3.91248,3.825373578
7/11/2011,3.70672,3.691964039,0.003980868,7/8/2011,3.95604,3.864970166
7/8/2011,3.75128,3.73305552,0.004858203,7/7/2011,4.0553,3.984234534
7/7/2011,3.85107,3.83794208,0.003408902,7/6/2011,4.00075,3.928651542
7/6/2011,3.79478,3.788718838,0.001597237,7/5/2011,4.01093,3.93627206
7/5/2011,3.80055,3.794055823,0.001708747,7/1/2011,4.04949,3.986371375
7/1/2011,3.83605,3.837634783,0.000413129,6/30/2011,4.02102,3.942742763
6/30/2011,3.81944,3.799788913,0.005145018,6/29/2011,3.99007,3.911085317
6/29/2011,3.79422,3.764919744,0.00772234,6/28/2011,3.96459,3.879661861
6/28/2011,3.77039,3.731188138,0.010397296,6/27/2011,3.88515,3.774814806
6/27/2011,3.6937,3.636102597,0.015593417,6/24/2011,3.84131,3.725443083
6/24/2011,3.64976,3.592068365,0.015806967,6/23/2011,3.84233,3.745571666
6/23/2011,3.65279,3.614996294,0.010346531,6/22/2011,3.91031,3.796049335
6/22/2011,3.7236,3.662628141,0.016374438,6/21/2011,3.93335,3.808125726
6/21/2011,3.74574,3.672794764,0.019474186,6/20/2011,3.92605,3.795693008
6/20/2011,3.73794,3.659812933,0.020901102,6/17/2011,3.90547,3.776497904
6/17/2011,3.71373,3.64115459,0.019542457,6/16/2011,3.88416,3.760909688
6/16/2011,3.6866,3.62356685,0.017097909,6/15/2011,3.9059,3.775380111
6/15/2011,3.71233,3.642129722,0.018910032,6/14/2011,3.97534,3.854925259
6/14/2011,3.78205,3.719069091,0.016652585,6/13/2011,3.90679,3.75369929
6/13/2011,3.71356,3.624979865,0.023853158,6/10/2011,3.89696,3.729388556
6/10/2011,3.70296,3.60166794,0.027354349,6/9/2011,3.89605,3.75018203
6/9/2011,3.70229,3.619589181,0.022337747,6/8/2011,3.85668,3.727399257
6/8/2011,3.66431,3.601200444,0.017222767,6/7/2011,3.89581,3.785944794
6/7/2011,3.70384,3.654922335,0.013207283,6/6/2011,3.90071,3.78906397
6/6/2011,3.70406,3.656880294,0.012737295,6/3/2011,3.89328,3.769965439
6/3/2011,3.69539,3.636142139,0.016032911,6/2/2011,3.91387,3.794031781
6/2/2011,3.71024,3.656002759,0.014618257,6/1/2011,3.86349,3.730361749
6/1/2011,3.65565,3.595118783,0.016558264,5/31/2011,3.93235,3.800646729
5/31/2011,3.72386,3.661627841,0.016711734,5/27/2011,3.93401,3.815595987
5/27/2011,3.724,3.675263219,0.013087213,5/26/2011,3.91109,3.809260932
5/26/2011,3.69992,3.667311937,0.008813181,5/25/2011,3.98264,3.883844067
5/25/2011,3.7766,3.735329205,0.010928029,5/24/2011,3.98401,3.890655178
5/24/2011,3.78059,3.741360276,0.010376614,5/23/2011,3.99615,3.903607966
5/23/2011,3.79144,3.753745485,0.009942005,5/20/2011,3.99284,3.912498913
5/20/2011,3.78109,3.765193998,0.004204079,5/19/2011,4.00566,3.93045015
5/19/2011,3.79172,3.781816288,0.002611931,5/18/2011,3.99817,3.930508421
5/18/2011,3.7784,3.776092267,0.00061077,5/17/2011,3.9562,3.865141248
5/17/2011,3.73087,3.717041837,0.003706418,5/16/2011,3.97145,3.890782964
5/16/2011,3.74239,3.742711635,8.59E-05,5/13/2011,3.98862,3.920940888
5/13/2011,3.75909,3.769120013,0.002668202,5/12/2011,4.00521,3.952249084
5/12/2011,3.77846,3.799921363,0.005679923,5/11/2011,3.98265,3.913065107
5/11/2011,3.75649,3.761960201,0.0014562,5/10/2011,4.01017,3.94229212
5/10/2011,3.78585,3.786430654,0.000153375,5/9/2011,3.96718,3.890657822
5/9/2011,3.74031,3.740515811,5.50E-05,5/6/2011,3.98104,3.897573992
5/6/2011,3.75393,3.74414025,0.002607867,5/5/2011,3.98974,3.914419749
5/5/2011,3.76267,3.758553372,0.001094071,5/4/2011,4.04029,3.949135158
5/4/2011,3.81633,3.791669533,0.006461828,5/3/2011,4.07117,3.983128344
5/3/2011,3.84211,3.823486566,0.004847189,5/2/2011,4.10174,3.995941519
5/2/2011,3.88032,3.836237913,0.011360426,4/29/2011,4.09114,3.994353797
4/29/2011,3.87524,3.834295648,0.01056563,4/28/2011,4.10853,3.997693976
4/28/2011,3.89035,3.837953719,0.013468269,4/27/2011,4.17378,4.062782889
4/27/2011,3.94773,3.897068657,0.012833031,4/26/2011,4.14881,4.038051788
4/26/2011,3.9279,3.874771331,0.013525973,4/25/2011,4.17981,4.063912219
4/25/2011,3.9521,3.896242228,0.014133694,4/21/2011,4.21188,4.092752409
4/21/2011,3.97171,3.923000096,0.012264215,4/20/2011,4.21023,4.107872769
4/20/2011,3.97605,3.93838647,0.0094726,4/19/2011,4.18056,4.077746113
4/19/2011,3.95175,3.911210496,0.010258621,4/18/2011,4.1921,4.083598843
4/18/2011,3.96346,3.916362199,0.011883001,4/15/2011,4.22535,4.127382382
4/15/2011,3.97931,3.952950575,0.00662412,4/14/2011,4.29351,4.21024726
4/14/2011,4.02983,4.02372184,0.001515736,4/13/2011,4.28687,4.188631729
4/13/2011,4.02182,4.007574391,0.00354208,4/12/2011,4.30612,4.230071672
4/12/2011,4.03384,4.044141264,0.002553712,4/11/2011,4.35733,4.304678715
4/11/2011,4.10067,4.106569765,0.001438732,4/8/2011,4.36221,4.300392195
4/8/2011,4.12381,4.104577319,0.004663813,4/7/2011,4.35342,4.281584822
4/7/2011,4.11799,4.087512891,0.007400967,4/6/2011,4.35818,4.287441594
4/6/2011,4.12487,4.085822295,0.009466409,4/5/2011,4.32683,4.240049387
4/5/2011,4.0815,4.040941212,0.009937226,4/4/2011,4.27071,4.174698909
4/4/2011,4.0179,3.984188194,0.008390404,4/1/2011,4.27252,4.197798211
4/1/2011,4.01268,4.001145592,0.00287449,3/31/2011,4.26321,4.219169644
3/31/2011,4.0165,4.0283506,0.002950479,3/30/2011,4.26883,4.218214069
3/30/2011,4.02028,4.023167711,0.000718286,3/29/2011,4.30316,4.256558396
3/29/2011,4.06321,4.056454539,0.001662592,3/28/2011,4.2631,4.220709754
3/28/2011,4.02395,4.025975685,0.000503407,3/25/2011,4.26079,4.203856781
3/25/2011,4.02341,4.015890177,0.001869017,3/24/2011,4.22854,4.14849693
3/24/2011,3.99834,3.969835178,0.007129164,3/23/2011,4.20927,4.112859996
3/23/2011,3.98108,3.939076468,0.010550788,3/22/2011,4.18936,4.099376842
3/22/2011,3.95976,3.927040317,0.008263047,3/21/2011,4.16338,4.095581214
3/21/2011,3.94289,3.926516411,0.004152687,3/18/2011,4.11118,4.052401065
3/18/2011,3.91133,3.891892151,0.004969626,3/17/2011,4.10724,4.051965857
3/17/2011,3.91067,3.891881439,0.004804435,3/16/2011,4.08162,4.033856713
3/16/2011,3.89804,3.878991961,0.004886568,3/15/2011,4.17297,4.105037981
3/15/2011,3.96936,3.941946821,0.006906196,3/14/2011,4.17953,4.100670581
3/14/2011,3.9731,3.93875727,0.008643812,3/11/2011,4.21399,4.132846118
3/11/2011,3.99719,3.964693043,0.008129951,3/10/2011,4.19841,4.137613087
3/10/2011,3.98692,3.965486316,0.005376001,3/9/2011,4.24844,4.194728462
3/9/2011,4.02185,4.01618456,0.001408665,3/8/2011,4.31211,4.267343774
3/8/2011,4.09709,4.08302712,0.003432407,3/7/2011,4.27573,4.218202502
3/7/2011,4.05158,4.036750122,0.00366027,3/4/2011,4.26582,4.215786153
3/4/2011,4.03953,4.035954689,0.000885081,3/3/2011,4.3559,4.319107354
3/3/2011,4.13842,4.123142967,0.003691513,3/2/2011,4.27915,4.207089597
3/2/2011,4.04964,4.027723853,0.005411875,3/1/2011,4.23669,4.157705063
3/1/2011,4.00973,3.982935489,0.006682373,2/28/2011,4.23083,4.164298425
2/28/2011,4.00379,3.985775889,0.004499265,2/25/2011,4.24967,4.182468844
2/25/2011,4.00831,4.000274478,0.002004716,2/24/2011,4.26362,4.221514011
2/24/2011,4.02021,4.03903117,0.004681639,2/23/2011,4.30686,4.25712932
2/23/2011,4.07108,4.071658506,0.000142101,2/22/2011,4.29998,4.233842127
2/22/2011,4.06105,4.047645981,0.003300629,2/18/2011,4.36639,4.3097478
2/18/2011,4.1453,4.117708375,0.006656122,2/17/2011,4.35044,4.292154934
2/17/2011,4.13159,4.096703195,0.008443918,2/16/2011,4.39896,4.346044619
2/16/2011,4.19462,4.138117247,0.013470291,2/15/2011,4.38511,4.322660428
2/15/2011,4.18747,4.115586742,0.017166274,2/14/2011,4.39315,4.337393688
2/14/2011,4.199,4.128686183,0.016745372,2/11/2011,4.43431,4.372357593
2/11/2011,4.24036,4.16474221,0.01783287,2/10/2011,4.50125,4.445314252
2/10/2011,4.30589,4.239880233,0.01533011,2/9/2011,4.45294,4.401853475
2/9/2011,4.24812,4.206031357,0.009907593,2/8/2011,4.48713,4.488728981
2/8/2011,4.28385,4.28447536,0.000145981,2/7/2011,4.41202,4.421891166
2/7/2011,4.19813,4.230384647,0.007683099,2/4/2011,4.39469,4.416868734
2/4/2011,4.17713,4.227379765,0.012029734,2/3/2011,4.32675,4.323469972
2/3/2011,4.11086,4.142428594,0.007679316,2/2/2011,4.2837,4.279090263
2/2/2011,4.07431,4.103084914,0.007062524,2/1/2011,4.23302,4.226200737
2/1/2011,4.02109,4.058059006,0.009193777,1/31/2011,4.17347,4.161008921
1/31/2011,3.97915,3.999544147,0.005125252,1/28/2011,4.14864,4.099226929
1/28/2011,3.9591,3.941800216,0.004369625,1/27/2011,4.17877,4.125144322
1/27/2011,3.98487,3.963838092,0.005277941,1/26/2011,4.23018,4.179864436
1/26/2011,4.02325,4.012235775,0.002737644,1/25/2011,4.1485,4.087057923
1/25/2011,3.96214,3.922692249,0.009956173,1/24/2011,4.19564,4.158655888
1/24/2011,4.0017,3.987748803,0.003486318,1/21/2011,4.18211,4.160890947
1/21/2011,3.99345,3.990071045,0.000846124,1/20/2011,4.21623,4.191326151
1/20/2011,4.01757,4.018002781,0.000107722,1/19/2011,4.11512,4.099664157
1/19/2011,3.94902,3.938336607,0.002705328,1/18/2011,4.14124,4.124045477
1/18/2011,3.97385,3.959244623,0.003675372,1/14/2011,4.08585,4.090172249
1/14/2011,3.92864,3.925885312,0.000701181,1/13/2011,4.07277,4.048862975
1/13/2011,3.91391,3.885613041,0.007229844,1/12/2011,4.12755,4.080903216
1/12/2011,3.95083,3.91224331,0.00976673,1/11/2011,4.13046,4.080645989
1/11/2011,3.95285,3.910083582,0.010819135,1/10/2011,4.0763,4.05090451
1/10/2011,3.91792,3.881341821,0.009336122,1/7/2011,4.10211,4.075126181
1/7/2011,3.93777,3.901780064,0.009139674,1/6/2011,4.20008,4.187835255
