asOfDate,2yrSwap,10yrSwap,3y7y_ATM,Coupon,4y7y_ATM,5y7y_ATM,3y7y_ATM,5y10y_ATM
3/21/2006,5.147262,5.24501,91.09746,5.908,91.8086174,91.7117274,91.09746,89.6946136
3/20/2006,5.070816,5.181157,91.099645,5.84727,91.8096016,91.7102744,91.099645,89.6887887
3/17/2006,5.078975,5.203201,91.5840705,5.85862,92.1318282,92.0361897,91.5840705,90.007904
3/16/2006,5.054768,5.172104,91.7455136,5.83067,92.1303882,91.8715035,91.7455136,89.8479842
3/15/2006,5.149323,5.263482,92.2326012,5.90812,92.6196336,92.3618808,92.2326012,90.3280602
3/14/2006,5.135653,5.229228,91.746241,5.87236,92.1314365,91.872144,91.746241,89.8510548
3/13/2006,5.232633,5.311629,92.8738025,5.95766,93.1067634,92.8438099,92.8738025,90.8040456
3/10/2006,5.214996,5.285289,92.3924592,5.93554,92.6174195,92.1977616,92.3924592,90.1667718
3/9/2006,5.194728,5.271772,92.3927793,5.9135,92.6174628,92.1996992,92.3927793,90.170521
3/8/2006,5.191943,5.275453,93.7509,5.94583,93.822247,93.2369796,93.7509,90.964149
3/7/2006,5.205996,5.284668,93.2705904,5.95092,93.3323222,92.7454658,93.2705904,90.4874748
3/6/2006,5.198351,5.288616,92.7806292,5.94346,93.3310521,92.9082796,92.7806292,90.6449568
3/3/2006,5.168094,5.224912,91.6487118,5.88613,92.198405,91.7734018,91.6487118,89.5355133
3/2/2006,5.136679,5.180294,92.3612154,5.85392,92.5879296,92.645032,92.3612154,90.170145
3/1/2006,5.117794,5.119301,90.08793,5.80004,90.953955,91.0191466,90.08793,88.5777256
2/28/2006,5.088719,5.07234,89.4386988,5.73453,90.1453278,90.5285035,89.4386988,88.104653
2/27/2006,5.131714,5.110385,89.2743984,5.77249,89.653534,89.5463004,89.2743984,87.1481133
2/24/2006,5.126506,5.089731,89.5334448,5.76417,89.9319744,89.7365007,89.5334448,87.3357111
2/23/2006,5.130274,5.097988,91.186305,5.79537,91.5736178,91.3409849,91.186305,88.8584178
2/22/2006,5.089714,5.062636,91.2239312,5.77416,91.5301692,91.18326,91.2239312,88.7006064
2/21/2006,5.103374,5.097737,92.682932,5.80752,92.5859832,92.1596225,92.682932,89.6896049
2/17/2006,5.070615,5.071325,92.8437147,5.78083,92.7479104,92.3193177,92.8437147,89.8490658
2/16/2006,5.099664,5.126541,93.002271,5.84815,92.7469935,92.3217856,93.002271,89.845812
2/15/2006,5.10054,5.133256,94.470987,5.86838,94.2134445,93.7896008,94.470987,91.27816
2/14/2006,5.093053,5.142465,95.27745,5.87946,94.859088,94.4380125,95.27745,91.9110015
2/13/2006,5.079426,5.115051,95.60214,5.84977,95.5125377,94.767528,95.60214,92.226638
2/10/2006,5.085201,5.115187,95.9269356,5.8435,95.8359201,95.0920464,95.9269356,92.54873
2/9/2006,5.057661,5.078205,96.257792,5.81487,96.3940464,95.6529652,96.257792,92.8659064
2/8/2006,5.04755,5.107527,96.5838172,5.82338,96.729714,95.982726,96.5838172,93.181536
2/7/2006,5.018627,5.084869,96.7392234,5.80179,96.8875312,96.140044,96.7392234,93.339732
2/6/2006,5.029253,5.060848,96.3804885,5.80186,96.520768,95.6031683,96.3804885,92.8310279
2/3/2006,5.00129,5.056539,96.0899922,5.79888,96.2356343,95.3231545,96.0899922,92.5498431
2/2/2006,4.99955,5.081284,96.7443159,5.80672,96.884118,96.140604,96.7443159,93.3409026
2/1/2006,4.994108,5.091749,96.6559284,5.80873,96.5671473,95.8207069,96.6559284,93.0239184
1/31/2006,4.940616,5.046125,96.1596636,5.76373,96.0723558,95.1613834,96.1596636,92.3861092
1/30/2006,4.931897,5.053409,96.1571833,5.75539,96.0703934,95.1596296,96.1571833,92.387519
1/27/2006,4.904178,5.026141,96.1711461,5.73348,96.0108935,94.679926,96.1711461,91.9478444
1/26/2006,4.899022,5.045792,96.5780288,5.75541,96.288764,94.96207,96.5780288,92.1832496
1/25/2006,4.861024,4.995648,95.876195,5.7074,95.7080733,94.7970441,95.876195,92.0652096
1/24/2006,4.788565,4.89856,95.18688,5.61489,94.93322,94.0197387,95.18688,91.278173
1/23/2006,4.771243,4.856013,95.183742,5.58096,94.9296588,93.856686,95.183742,91.1206296
1/20/2006,4.776326,4.860973,94.693098,5.58423,94.4394723,93.365529,94.693098,90.64185
1/19/2006,4.790193,4.883777,94.2125724,5.62211,93.789908,93.0338937,94.2125724,90.3264624
1/18/2006,4.747857,4.843864,94.3789542,5.58661,93.9566448,93.2036913,94.3789542,90.486693
1/17/2006,4.746889,4.837821,95.0188608,5.57624,94.440325,93.5251296,95.0188608,90.8002975
1/13/2006,4.759091,4.859578,94.53312,5.5807,94.1154328,93.1995072,94.53312,90.484745
1/12/2006,4.807964,4.921362,94.6967224,5.64441,94.2753735,93.3590365,94.6967224,90.6399693
1/11/2006,4.857311,4.976328,94.3819215,5.707,93.9603864,92.935198,94.3819215,90.009972
1/10/2006,4.825302,4.947202,94.8617579,5.68246,94.116148,92.609426,94.8617579,89.693275
1/9/2006,4.777852,4.889969,93.8813589,5.62104,93.461342,91.78869,93.8813589,88.900092
1/6/2006,4.78552,4.900548,95.1854882,5.63322,94.7648124,93.2632272,95.1854882,90.3298616
1/5/2006,4.762916,4.893236,96.1684196,5.63968,95.4213782,93.9177406,96.1684196,90.962619
1/4/2006,4.762251,4.900562,97.1431047,5.65324,96.4011468,94.739664,97.1431047,91.7593272
1/3/2006,4.795037,4.927954,97.6248424,5.70253,96.8859684,95.0651424,97.6248424,92.0737994
