asOfDate,4y7y_ATM,5y7y_ATM,3y7y_ATM,5y10y_ATM
1/8/2008,97.024278,93.9909468,100.342015,90.8668728
1/7/2008,98.8403346,95.67239,102.2128845,92.5075087
1/4/2008,100.383637,97.001041,104.1815788,93.7827228
1/3/2008,100.341598,97.25256,104.018802,93.882884
1/2/2008,100.862424,97.7804368,104.5267752,94.417575
12/31/2007,100.344573,97.2854128,103.8579102,93.9451162
12/28/2007,99.2674624,96.532499,102.3433565,93.2653856
12/27/2007,97.948235,95.4261468,100.6064806,92.2102653
12/26/2007,97.5014173,95.0729794,100.3341474,91.900664
12/24/2007,97.636084,95.004129,100.427472,92.0041655
12/21/2007,97.6364148,95.0170434,100.3495864,91.9287138
12/20/2007,97.9412139,95.2058624,101.160115,92.1125016
12/19/2007,96.7643328,94.033734,99.5637785,90.91862
12/18/2007,96.0346688,93.6605219,98.5861748,90.603576
12/17/2007,95.7874144,93.442525,98.208682,90.3974072
12/14/2007,95.200853,93.0744438,97.484412,89.9846598
12/13/2007,95.858016,93.5133261,98.588208,90.4534528
12/12/2007,96.6050921,93.822318,99.4308952,90.7674089
12/11/2007,97.7416343,94.9521305,100.8563177,91.8931027
12/10/2007,96.9876935,94.4298565,99.6441108,91.278168
12/7/2007,97.8379053,95.655662,100.2221044,92.314395
12/6/2007,97.394479,95.2482336,99.991135,92.036061
12/5/2007,98.812483,96.4071792,101.357136,93.2538668
12/4/2007,99.7371348,97.2860499,102.3322624,94.0836996
12/3/2007,99.879,97.899314,101.976506,94.5797724
11/30/2007,100.0017003,97.936986,102.1312182,94.597674
11/29/2007,102.5730696,100.550423,104.7205788,97.0742498
11/28/2007,102.489372,100.5702174,104.2739888,97.00098
11/27/2007,104.4489135,102.34773,106.7289716,98.7465162
11/26/2007,102.1821618,100.226522,104.1243552,96.6113482
11/23/2007,99.604172,97.9167792,101.4943518,94.3008768
11/21/2007,99.562788,97.8158142,101.248872,94.4157904
11/20/2007,97.9853942,96.22541,99.326304,92.8942336
11/19/2007,96.8295792,95.313174,98.14441,92.0199987
11/16/2007,95.1979424,93.8733516,96.2837128,90.6489337
11/15/2007,95.494878,94.4787164,96.5122898,91.293798
11/14/2007,93.4465792,92.5631232,94.098186,89.4827997
11/13/2007,94.4354334,93.3885164,95.282719,90.1510714
11/9/2007,96.1616236,94.8318009,97.310448,91.6455456
11/8/2007,96.4362462,94.9916916,97.9955704,91.6706696
11/7/2007,93.5873853,92.2206816,94.7932887,88.989059
11/6/2007,91.0202562,89.831493,92.0156094,86.6777563
11/5/2007,90.9978128,89.7896314,92.0339315,86.6258526
11/2/2007,90.623953,89.571895,91.7123529,86.617782
11/1/2007,89.9312484,89.069214,91.0256906,85.9311376
10/31/2007,88.17254,87.3368495,88.7487488,84.2847568
10/30/2007,89.70311,88.671534,90.6358075,85.6122608
10/29/2007,91.300438,90.07856,92.4082803,87.002335
10/26/2007,91.47488,90.200847,92.5936115,87.0782496
10/25/2007,92.348753,90.887214,93.8578186,87.8377102
10/24/2007,91.8561096,90.3363864,93.3655632,87.1895262
10/23/2007,90.8156009,89.474001,92.1436334,86.3133392
10/22/2007,91.0483307,89.7711482,92.1658266,86.7420771
10/19/2007,90.471492,89.0165353,91.6959654,86.0078296
10/18/2007,89.725776,88.438308,90.99981,85.3598928
10/17/2007,89.2244024,88.1186712,90.2113127,85.1073846
10/16/2007,87.246159,86.3262582,88.1034408,83.503599
10/15/2007,85.5372085,84.8493877,86.2537819,82.080807
10/12/2007,85.8681906,85.0721711,86.7255795,82.375098
10/11/2007,86.8775027,85.9799448,87.9765964,83.2402818
10/10/2007,87.7331829,86.701283,89.0376914,83.8949068
10/9/2007,89.3760266,88.0417872,90.6965598,85.0416055
10/5/2007,90.6478195,89.3997867,91.9648048,86.4703775
10/4/2007,90.5691042,89.3492289,92.191947,86.5385919
10/3/2007,90.49164,89.0150768,91.9404556,85.7777499
10/2/2007,91.4707326,89.858313,93.1569582,86.5039212
10/1/2007,92.400886,90.6575257,94.22128,87.4492416
9/28/2007,92.552383,90.9142656,94.2142014,87.7732408
9/27/2007,92.7270932,91.2665088,94.312408,88.046568
9/26/2007,92.714193,91.0344659,94.3359245,87.7496004
9/25/2007,92.912394,91.3007046,94.5600234,88.187724
9/24/2007,91.785904,90.39936,93.155432,87.3804224
9/21/2007,91.9941573,90.6842684,93.1941885,87.6180906
9/20/2007,91.38852,90.2232444,92.5622704,87.117092
9/19/2007,90.2074392,89.2188284,91.0855132,86.0716636
9/18/2007,91.262952,89.9817201,92.6370404,86.8811096
9/17/2007,92.1541632,90.6176125,93.5533872,87.4065615
9/14/2007,92.4001358,91.0380208,93.711276,87.8280495
9/13/2007,93.2201389,91.6741318,94.9414944,88.3404386
9/12/2007,94.304028,92.5940091,95.933602,89.2244139
9/11/2007,93.0972944,91.6904754,94.5770616,88.3423723
9/10/2007,92.03292,90.4132719,93.638128,87.1414668
9/7/2007,90.4901998,88.9096253,92.1428095,85.682637
9/6/2007,88.8022369,87.3426276,90.4037848,84.2035655
9/5/2007,89.5196,88.1583179,91.0204614,85.0108046
9/4/2007,88.892585,87.6818136,90.1393896,84.5316394
8/31/2007,89.1883852,87.9550371,90.7073151,84.7769315
8/30/2007,89.4015168,88.0828379,91.015083,84.92264
8/29/2007,89.274906,87.8697841,90.7228141,84.8809752
8/28/2007,88.948358,87.5865012,90.6322976,84.5271856
8/27/2007,87.5058244,86.3136459,89.100273,83.380104
8/24/2007,87.8964705,86.5644192,89.4875419,83.6592786
8/23/2007,90.1351488,88.2812952,92.2367652,85.3274028
8/22/2007,92.2510736,90.2299728,93.8394747,87.125787
8/21/2007,93.5758782,91.3363968,95.3297073,87.918068
8/20/2007,93.185073,91.0309568,94.7327634,87.8972924
8/17/2007,93.5691932,91.3147072,95.4594111,88.0431496
8/16/2007,95.1443198,93.6909312,96.7775364,90.1673472
8/15/2007,91.971789,90.7552539,93.1674752,87.743061
8/14/2007,91.395035,90.2724516,92.2034498,87.156233
8/13/2007,91.0970901,90.077547,91.7666859,87.0805188
8/10/2007,91.7665976,90.6927168,92.5024569,87.6453816
8/9/2007,91.3931795,90.5562141,92.1959016,87.425178
8/8/2007,88.532208,87.8255583,88.7588496,84.8267615
8/7/2007,88.9657713,88.2804135,89.2345844,85.3374912
8/6/2007,91.222527,90.5969452,91.4230012,87.5625154
8/3/2007,90.9092918,90.3386658,91.15364,87.270516
8/2/2007,90.116603,89.526978,90.524225,86.5518514
8/1/2007,91.5214818,90.952068,91.9135602,87.8732118
7/31/2007,93.0705696,92.373579,92.964256,89.2008936
7/30/2007,93.7045788,92.96441,93.7403658,89.63178
7/27/2007,94.5078755,93.7937286,94.790724,90.6292772
7/26/2007,92.663532,92.1541008,92.6263302,89.4808782
7/25/2007,87.6462304,88.270312,87.4330875,85.8703994
7/24/2007,86.1389118,86.6471738,86.0796558,84.234272
7/23/2007,84.1737852,84.6800515,83.9961932,82.3246088
7/20/2007,84.419439,84.7891765,84.229008,82.456794
7/19/2007,83.0015158,83.395639,82.559169,81.071555
7/18/2007,83.308257,83.420041,82.7496645,81.085851
7/17/2007,83.2056315,83.2851942,82.6644244,80.9440752
7/16/2007,83.3177336,83.2462965,82.975776,80.8822155
7/13/2007,83.745962,83.533852,83.431117,81.0610227
7/12/2007,83.764037,83.4426045,83.4153001,81.0256824
7/11/2007,84.0231168,83.66785,83.6714592,81.2177344
7/10/2007,83.9862272,83.618408,83.6769074,81.1278915
7/9/2007,82.2583806,81.921444,81.843684,79.6424672
7/6/2007,82.9422411,82.8014348,82.5837708,80.4954
7/5/2007,82.4500804,82.4620106,81.9721728,80.1451065
7/3/2007,82.4953728,82.47426,82.1048454,80.0710281
7/2/2007,82.4731215,82.4429606,82.2090966,80.128893
6/29/2007,82.077428,81.8623428,81.6676432,79.482388
6/28/2007,81.3120544,81.2333585,80.7719198,78.8640732
6/27/2007,81.549875,81.4423809,81.0197872,79.1455203
6/26/2007,81.1009725,81.0238275,80.5394844,78.6453668
6/25/2007,80.9869632,80.8885876,80.5041966,78.5303415
6/22/2007,81.165968,80.9798348,80.2914602,78.6344075
6/21/2007,80.8760302,80.6554792,80.050658,78.3069025
6/20/2007,80.1589505,80.1598651,78.9051082,77.8351658
6/19/2007,79.4427903,79.4026623,78.2521065,77.095235
6/18/2007,78.8056096,78.620256,77.485469,76.3109145
6/15/2007,79.8415205,79.8299418,78.615008,77.438689
6/14/2007,81.16056,81.0097548,80.2232928,78.6080162
6/13/2007,81.231414,81.1198608,80.4529236,78.8034582
6/12/2007,81.9355368,81.6254333,81.6881472,79.2723351
6/11/2007,78.5202,78.5383605,78.3643119,76.098906
6/8/2007,78.8355128,78.764708,78.5820882,76.1334132
6/7/2007,77.8781101,77.7353226,77.7073227,75.178741
6/6/2007,75.8405851,75.7999128,75.3576555,73.0930337
6/5/2007,75.156348,75.1329226,74.718774,72.5773536
6/4/2007,75.43262,75.4373048,75.0746724,72.9115653
6/1/2007,75.5259132,75.486762,75.0928731,72.9618077
5/31/2007,75.8574963,75.8179132,75.5702625,73.25056
5/30/2007,75.75263,75.90373,75.4222314,73.3782452
5/29/2007,75.407202,75.5427288,75.201966,73.0183728
5/25/2007,75.3848013,75.319134,75.1751466,72.7587144
5/24/2007,75.533536,75.5571488,75.1956615,73.0575315
5/23/2007,75.2756446,75.270153,75.0066176,72.779365
5/22/2007,74.995646,74.9886162,74.5339414,72.4481856
5/21/2007,75.6530812,75.454245,75.2615667,72.9063712
5/18/2007,76.334448,76.1142173,75.8312544,73.391798
5/17/2007,75.70072,75.6690792,75.219214,73.152694
5/16/2007,76.2202395,76.3678096,75.99508,73.824426
5/15/2007,76.2232448,76.15363,75.920757,73.4867524
5/14/2007,76.0988988,76.241232,76.0627287,73.7048116
5/11/2007,76.7984535,76.9179686,76.6972764,74.3575672
5/10/2007,76.8944578,77.0058064,76.6353714,74.418484
5/9/2007,76.7945232,76.8901796,76.522859,74.2916592
5/8/2007,77.050491,76.966965,76.9424262,74.3889262
5/7/2007,76.6655,76.6533812,76.3744644,74.0819244
5/4/2007,76.460694,76.2407772,76.1389024,73.6402356
5/3/2007,76.5467928,76.3390936,76.2239014,73.7244612
5/2/2007,76.6388826,76.2459327,76.50697,73.657688
5/1/2007,76.7813625,76.3554622,76.686487,73.77115
4/30/2007,76.9068135,76.4593212,76.7806884,73.842208
4/27/2007,76.484793,76.0260528,76.1965398,73.2531846
4/26/2007,76.4750548,76.0697028,76.2182784,73.452613
4/25/2007,77.003152,76.5580599,76.615353,73.9238472
4/24/2007,77.0982093,76.6161792,76.695785,74.0227122
4/23/2007,76.9555644,76.6142198,76.7994392,74.013238
4/20/2007,76.966934,76.6982566,77.0829289,73.9568826
4/19/2007,76.323025,76.04968,76.4597614,73.464688
4/18/2007,76.1405415,75.8909294,76.096084,73.3165596
4/17/2007,75.5228516,75.4424208,75.4772768,72.8949492
4/16/2007,74.6579169,74.5519437,74.7362682,72.0442048
4/13/2007,74.4286788,74.3753469,74.415834,71.8906944
4/12/2007,75.1481549,75.0813774,75.091612,72.5853759
4/11/2007,75.627703,75.5779716,75.608775,73.05557
4/10/2007,75.9845354,75.8554146,75.976017,73.2974748
4/9/2007,75.7889664,75.680575,75.8572616,73.152694
4/5/2007,76.9913478,76.8614616,77.0584936,74.30583
4/4/2007,77.5853752,77.3452132,77.610372,74.7573232
4/3/2007,77.4913645,76.9105616,77.4098649,74.3705534
4/2/2007,77.4409871,77.1525367,77.338952,74.79329
3/30/2007,77.6994972,77.4408446,77.6110544,75.0547182
3/29/2007,77.25675,77.27881,77.4512718,74.8577854
3/28/2007,77.8435368,77.9274996,78.268833,75.50634
3/27/2007,77.663502,77.764833,77.8984587,75.362588
3/26/2007,77.2343388,77.3079784,77.5438356,74.9019969
3/23/2007,76.867686,77.1483496,77.0446116,74.7393472
3/22/2007,77.038983,77.2840376,77.2355172,74.85786
3/21/2007,76.4678442,76.7194376,76.6682862,74.371577
3/20/2007,76.6707214,76.9327186,76.753964,74.5250232
3/19/2007,76.9366492,77.213152,76.9995413,74.79451
3/16/2007,77.6437289,77.4357692,77.7061197,75.0269568
3/15/2007,78.7868136,78.5658923,78.3936736,76.1336225
3/14/2007,79.073648,78.54064,79.141962,76.0588677
3/13/2007,78.875716,78.3306293,78.6898144,75.8728308
3/12/2007,77.959024,77.4752034,77.6470695,75.0597104
3/9/2007,77.8773606,77.733808,77.7693492,75.2910426
3/8/2007,78.6749537,78.33377,78.622441,75.9184239
3/7/2007,79.5716532,79.1885134,79.5684192,76.7123252
3/6/2007,79.1422408,78.8116839,79.067541,76.3497696
3/5/2007,80.7133886,80.4070125,81.0375713,77.9310504
3/2/2007,80.7416064,80.419186,81.136872,78.0034706
3/1/2007,79.3715532,79.2162598,79.5484746,76.7965063
2/28/2007,78.1869728,78.1753832,78.2241012,75.9021116
2/27/2007,79.4122986,79.4783322,79.4295124,77.0033632
2/26/2007,76.93673,76.981548,76.7424294,74.5938368
2/23/2007,76.0374198,75.9812625,75.7224724,73.7527446
2/22/2007,75.2105196,75.2130732,74.7939957,72.9739716
2/21/2007,75.8069876,75.7362816,75.397953,73.398843
2/20/2007,76.950192,76.9036564,76.6110715,74.5998691
2/16/2007,76.0079388,75.9426932,75.7080444,73.6151637
2/15/2007,75.0710415,75.0631266,74.8360026,72.831135
2/14/2007,74.301714,74.2388868,73.9632456,72.0114611
2/13/2007,73.6077244,73.5555507,73.271182,71.36829
2/12/2007,73.5353694,73.4790853,73.2766125,71.276544
2/9/2007,74.007674,73.9675706,73.6800684,71.738541
2/8/2007,74.1972416,74.0900832,73.86432,71.8616992
2/7/2007,74.47068,74.4080915,74.2948875,72.1868238
2/6/2007,73.646574,73.557967,73.4775828,71.364588
2/5/2007,73.5074316,73.3789272,73.3328216,71.0144076
2/2/2007,73.7163063,73.629975,73.5667458,71.426124
2/1/2007,74.858784,74.754382,74.7502601,72.400269
1/31/2007,74.918724,74.8163808,74.9231586,72.470268
1/30/2007,75.952517,76.0450124,75.9365955,73.6631896
1/29/2007,76.2614718,76.5076632,76.2708319,74.1169914
1/26/2007,76.9243039,76.9951468,76.8154364,74.5927732
1/25/2007,77.0780406,77.2213392,76.9333431,74.7743648
1/24/2007,76.5342,77.0506572,76.148436,74.632769
1/23/2007,76.883906,77.021679,76.2274464,74.5815092
1/22/2007,77.2429154,77.4794053,76.7508768,75.0763335
1/19/2007,77.1703644,77.218191,76.5391808,74.685708
1/18/2007,76.5646448,76.5717722,75.903567,74.1784764
1/17/2007,76.4125896,76.4156809,75.7584544,73.9738512
1/16/2007,77.0787044,76.854096,76.5903792,74.2701305
1/12/2007,77.827287,77.734325,77.2825075,75.3190776
1/11/2007,78.7641305,78.607872,78.2990748,76.1601447
1/10/2007,78.6667104,78.4765584,78.2300694,76.0169672
1/9/2007,78.8204093,78.5226574,78.1860424,76.0494008
1/8/2007,79.4995248,79.2193296,79.3000832,76.789212
1/5/2007,79.7409028,79.4790711,79.3752139,76.983174
1/4/2007,81.2248328,81.0766021,80.9346638,78.541356
1/3/2007,81.5086071,81.335592,81.1991528,78.5922532
1/2/2007,82.0824522,81.9285376,81.7488522,79.3318799
12/29/2006,82.5275484,82.4377824,82.2716967,79.842191
12/28/2006,82.6888593,82.604829,82.5982768,80.0003412
12/27/2006,83.0573415,83.104217,82.6065204,80.477481
12/26/2006,83.3500497,83.2890728,82.7332025,80.6399199
12/22/2006,83.4773072,83.3882385,82.8948696,80.7713172
12/21/2006,83.1478852,83.0599402,82.565392,80.452361
12/20/2006,83.0604688,82.7706558,82.4435586,80.1649011
12/19/2006,83.5503588,83.263275,82.9339238,80.64208
12/18/2006,83.5492993,83.2615948,83.0970855,80.638208
12/15/2006,83.8781207,83.428596,83.5878285,80.797644
12/14/2006,84.203221,83.7516186,83.9172852,81.1145082
12/13/2006,84.5327582,84.0824679,84.2459592,81.435627
12/12/2006,85.1863089,84.7345953,84.8968098,82.06678
12/11/2006,85.509554,85.0668208,85.2272775,82.3859163
12/8/2006,85.6749023,85.2320259,85.3885065,82.5420036
12/7/2006,86.32427,85.8813472,86.3773621,83.1804009
12/6/2006,85.6776324,85.396054,85.721368,82.7028772
12/5/2006,86.1680729,85.8834528,86.3743116,83.1794168
12/4/2006,86.8193388,86.7013499,86.8640472,83.974893
12/1/2006,87.0309048,86.8658148,86.6544972,84.1305762
11/30/2006,86.70136,86.5401056,86.1678944,83.815815
11/29/2006,86.3788026,86.3769984,85.6779286,83.656898
11/28/2006,86.7123306,86.716789,86.012784,83.9825094
11/27/2006,86.049368,86.0464924,85.3518161,83.3424592
11/24/2006,85.8775826,85.8844116,85.1847228,83.1832992
11/22/2006,85.3888902,85.2225147,84.6961668,82.5468576
11/21/2006,85.3893348,85.2189387,84.6920777,82.5415384
11/20/2006,85.3873111,85.3914176,84.6867456,82.703868
11/17/2006,85.5533602,85.5561564,84.9351816,82.8623727
11/16/2006,85.716279,85.7987676,85.0223408,83.0957478
11/15/2006,86.210267,86.4597124,85.5105606,83.738148
11/14/2006,87.032946,87.3584208,86.3267061,84.6086775
11/13/2006,86.5370247,86.94882,85.6715822,84.2134502
11/10/2006,86.7321684,87.1607952,86.0668886,84.4468572
11/9/2006,86.2073385,86.5371036,85.5605454,83.81827
11/8/2006,87.0309759,87.3181056,86.3739544,84.56476
11/7/2006,87.3532647,87.5204775,86.697438,84.7673863
11/6/2006,86.9803249,87.1449477,86.3280288,84.607929
11/3/2006,87.631747,87.8000228,86.9779794,85.2435304
11/2/2006,88.1235368,88.4552238,87.6393144,85.8793026
11/1/2006,88.948245,89.106966,88.4563889,86.5106406
10/31/2006,87.797209,88.1264254,87.1468161,85.557447
10/30/2006,87.3098884,87.6377146,86.6497088,85.0832532
10/27/2006,87.5612712,87.8077584,86.8294545,85.2693138
10/26/2006,87.0202451,87.1807648,86.335677,84.6312697
10/25/2006,86.783606,86.950264,86.198364,84.4417348
10/24/2006,86.9848378,87.149783,86.328384,84.6066664
10/23/2006,87.3125176,87.8029305,86.657698,85.246028
10/20/2006,87.4732144,87.9668262,86.8201152,85.404357
10/19/2006,87.7985056,88.1304225,87.1519264,85.55888
10/18/2006,87.8072976,88.130913,87.1458112,85.56324
10/17/2006,88.290326,88.621827,87.6363282,86.0366023
10/16/2006,88.1295701,88.4519324,87.4713568,85.8764294
10/13/2006,88.2918181,88.4565825,87.6366745,85.8792896
10/12/2006,88.7838607,88.9472592,88.1342451,86.354397
10/11/2006,88.9455104,89.1142911,88.2933458,86.5125595
10/10/2006,89.5974144,89.762697,88.9409456,87.1459938
10/6/2006,90.4119864,90.7406461,89.7591366,88.0976335
10/5/2006,91.0690128,91.394664,90.5772861,88.7305
10/4/2006,91.233035,91.5656706,90.7482528,88.8921061
10/3/2006,90.5823178,90.907803,90.0919175,88.2620838
10/2/2006,90.9109895,91.233805,90.4148441,88.57949
9/29/2006,90.5809792,90.7450432,90.088362,88.1032641
9/28/2006,90.254136,90.4195656,89.7652112,87.78642
9/27/2006,90.5925235,90.755334,90.2623998,88.1154067
9/26/2006,90.5810175,90.7486272,90.2567815,88.1043856
9/25/2006,91.7274916,91.7279136,91.3931634,89.053816
9/22/2006,90.7455042,91.0713267,90.2545488,88.422491
9/21/2006,88.619152,88.783128,88.1339585,86.2003053
9/20/2006,88.1307392,88.2940032,87.6392702,85.7223582
9/19/2006,88.6288312,88.621987,88.1377986,86.0375583
9/18/2006,88.2914277,88.2928244,87.7975758,85.723209
9/15/2006,88.4511712,88.4535652,87.9621372,85.8783525
9/14/2006,88.9446034,88.9438956,88.2954358,86.3560357
9/13/2006,88.9498159,88.947816,88.2906885,86.358654
9/12/2006,88.5347902,88.7033329,87.718248,86.1183066
9/11/2006,88.1192724,88.2860742,87.305702,85.711786
9/8/2006,88.1162818,88.2815048,87.303879,85.7145692
9/7/2006,88.0411087,88.20117,87.227448,85.633367
9/6/2006,88.043992,88.2049168,87.06412,85.63626
9/5/2006,88.202499,88.368544,87.0120462,85.791392
9/1/2006,88.310784,88.4752056,87.119342,86.1059322
8/31/2006,88.7964867,89.1255056,87.6062317,86.7369354
8/30/2006,89.1253968,89.2879363,87.9413898,86.8966164
8/29/2006,88.381986,88.5528171,87.31169,86.1745071
8/28/2006,87.9347592,88.1333376,86.946424,85.7768785
8/25/2006,88.1044892,88.1027688,87.0748374,85.7860052
8/24/2006,88.1042727,88.1048511,86.9608576,85.7830754
8/23/2006,87.8213886,87.8282496,86.4273426,85.4742504
8/22/2006,87.339504,87.340442,85.9466608,85.001313
8/21/2006,86.6889672,86.688448,85.4558172,84.3643827
8/18/2006,86.311864,86.523723,85.457562,84.2109798
8/17/2006,86.3184408,86.5245175,85.4585708,84.2104928
8/16/2006,86.4776662,86.694432,85.619391,84.363687
8/15/2006,86.4796986,86.5263077,85.6220056,84.2119011
8/14/2006,86.9588245,87.012296,86.0993112,84.6814353
8/11/2006,87.2843608,87.1752319,86.5873594,84.8389536
8/10/2006,87.1260795,87.0148892,86.4273277,84.6826305
8/9/2006,86.8053768,86.8524858,86.1051744,84.5266742
8/8/2006,87.451152,87.5023149,86.9641086,85.1582565
8/7/2006,88.2593988,88.3132441,87.7709184,85.9477891
8/4/2006,88.5786375,88.635331,88.0942282,86.265796
8/3/2006,89.0655179,89.1236856,88.5850004,86.7395716
8/2/2006,89.2303153,89.1257856,88.907877,86.739525
8/1/2006,89.4994768,89.3958275,89.174459,87.213775
7/31/2006,89.4930552,89.3920544,88.954544,87.210942
7/28/2006,89.4953535,89.3918795,89.1167404,87.2130456
7/27/2006,89.02425,89.1607416,88.6803984,86.934144
7/26/2006,89.019513,89.0753105,88.4772113,86.9003766
7/25/2006,88.8540681,89.069376,88.4758182,86.899865
7/24/2006,89.1753334,89.3903902,88.793721,87.2113515
7/21/2006,89.98286,90.041081,89.2784508,87.8440475
7/20/2006,89.981549,90.0428152,89.285514,87.8423909
7/19/2006,89.7661833,89.8230144,89.0601525,87.846862
7/18/2006,90.4100256,90.6282303,89.8678517,88.6382661
7/17/2006,90.4046886,90.464093,89.860706,88.475157
7/14/2006,90.40632,90.467928,89.8617636,88.4745624
7/13/2006,89.9231739,89.9825126,89.386143,88.0040645
7/12/2006,89.440738,89.499006,88.741989,87.5305026
7/11/2006,89.6030552,89.660601,88.9049304,87.69
7/10/2006,89.2812613,88.9569501,88.7419596,87.2139925
7/7/2006,89.2817175,88.9607228,88.9017762,87.2129024
7/6/2006,89.4434158,89.117458,89.0677812,87.3710456
7/5/2006,89.9242152,89.4438015,89.5449542,87.6873224
7/3/2006,89.6051862,89.1204336,89.5456989,87.3733952
6/30/2006,89.60364,89.1197279,89.5419882,87.372469
6/29/2006,89.5966026,89.1146384,89.672928,87.3720615
6/28/2006,89.82764,89.3508208,89.9126787,87.6052936
6/27/2006,89.766522,89.28479,89.8706997,87.5370188
6/26/2006,90.0843736,89.9276295,90.3490068,88.1644822
6/23/2006,90.4283704,90.2634753,90.68808,88.4958189
6/22/2006,89.624292,89.4638619,89.8903677,87.7090863
6/21/2006,89.871366,89.7030456,90.1354203,87.94758
6/20/2006,89.0711288,88.9121691,89.4958995,87.1641612
6/19/2006,88.9083055,88.749327,89.3333278,87.0105108
6/16/2006,89.0713912,88.9077696,89.4959567,87.1663624
6/15/2006,88.7469196,88.5862318,89.1768745,86.8481991
6/14/2006,88.5892117,88.5902912,88.5332584,86.8495508
6/13/2006,88.3109139,88.4745147,88.256999,86.7400508
6/12/2006,88.896628,88.8944925,88.354959,87.1494806
6/9/2006,89.538887,89.3775997,88.9965492,87.627264
6/8/2006,90.0272823,89.868693,89.4870666,88.106572
6/7/2006,89.8691079,89.708866,89.3239654,87.9449166
6/6/2006,90.1877108,90.029082,89.9712,88.2609918
6/5/2006,90.0282296,89.8673174,90.12756,88.1025234
6/2/2006,90.5152422,89.867151,90.6145476,88.104274
6/1/2006,90.5154546,90.0285,90.6163104,88.2623238
5/31/2006,91.8141444,91.326081,91.9092864,89.537558
5/30/2006,91.64644,90.9992352,91.9099272,89.213304
5/26/2006,92.271894,91.3310346,92.488704,89.5555464
5/25/2006,92.221675,91.3601232,92.4870885,89.553872
5/24/2006,92.252332,91.448653,92.5445982,89.6737314
5/23/2006,91.9670642,91.159065,92.2260552,89.369202
5/22/2006,92.4526421,91.8024,92.5454158,90.0028506
5/19/2006,92.1258855,91.4809544,92.2243128,89.6868864
5/18/2006,91.314968,90.6712572,91.425138,88.8918569
5/17/2006,90.6762934,89.8710576,90.7777044,88.104527
5/16/2006,90.1911408,89.3816543,90.294108,87.6299931
5/15/2006,90.510824,89.8633936,90.7722088,88.1032572
5/12/2006,90.672525,90.0286052,90.9334594,88.263765
5/11/2006,89.8626096,89.2179945,90.1338932,87.4707848
5/10/2006,89.219346,88.7375112,89.482252,86.9928588
5/9/2006,89.045833,88.4017728,89.315956,86.6677354
5/8/2006,88.5662514,87.9196945,88.9924335,86.1935661
5/5/2006,88.565451,87.757065,88.8305289,86.0356224
5/4/2006,88.404992,87.7589174,88.5143454,86.0366592
5/3/2006,88.5705881,87.9238188,88.5149338,86.1992536
5/2/2006,87.5993248,86.9511868,87.5073619,85.245138
5/1/2006,87.0726592,86.4652344,87.0159384,84.7652302
4/28/2006,87.2355312,86.5857728,87.1798113,84.9274676
4/27/2006,87.5565504,86.7468888,87.5487894,85.08455
4/26/2006,88.4213248,87.6117372,88.3642703,85.890024
4/25/2006,88.0827402,87.2786088,87.8665116,85.562004
4/24/2006,88.4095908,87.2757276,88.1929806,85.5657938
4/21/2006,88.242427,86.914863,88.0273926,85.2494506
4/20/2006,88.8929801,87.5620976,88.8968898,85.88114
4/19/2006,89.0602749,87.767526,89.3851024,86.044806
4/18/2006,90.03159,88.7370712,90.35187,86.9940768
4/17/2006,90.3546125,89.0552848,90.6781112,87.311243
4/13/2006,91.646794,90.5139508,91.907792,88.7409642
4/12/2006,91.160129,90.1923618,91.4288024,88.4233014
4/11/2006,90.673815,89.7034623,91.0552832,87.9459424
4/10/2006,90.9974926,89.860816,91.216128,88.0996312
4/7/2006,91.4824135,90.1898121,91.6983619,88.4182614
4/6/2006,92.2908925,91.4830963,92.3931873,89.6903865
4/5/2006,92.2991336,91.6505236,92.0750625,89.8538825
4/4/2006,92.8424763,92.1950076,92.6159129,90.1639935
4/3/2006,93.0318396,92.585177,93.0732681,90.328485
3/31/2006,93.0325,92.7484686,92.9916635,90.4880168
3/30/2006,93.5149875,93.231776,93.4006059,90.9589872
3/29/2006,93.0166832,92.9801691,92.9166215,90.6548439
3/28/2006,92.3550265,92.4511342,91.80748,90.1675322
3/27/2006,92.0389344,92.1325334,91.4888205,89.8596268
3/24/2006,91.7115826,91.610772,91.1608749,89.377392
3/23/2006,91.710311,91.7732224,91.1656014,89.5343352
3/22/2006,91.4861212,91.5560145,90.9398406,89.53705
3/21/2006,91.8086174,91.7117274,91.09746,89.6946136
3/20/2006,91.8096016,91.7102744,91.099645,89.6887887
3/17/2006,92.1318282,92.0361897,91.5840705,90.007904
3/16/2006,92.1303882,91.8715035,91.7455136,89.8479842
3/15/2006,92.6196336,92.3618808,92.2326012,90.3280602
3/14/2006,92.1314365,91.872144,91.746241,89.8510548
3/13/2006,93.1067634,92.8438099,92.8738025,90.8040456
3/10/2006,92.6174195,92.1977616,92.3924592,90.1667718
3/9/2006,92.6174628,92.1996992,92.3927793,90.170521
3/8/2006,93.822247,93.2369796,93.7509,90.964149
3/7/2006,93.3323222,92.7454658,93.2705904,90.4874748
3/6/2006,93.3310521,92.9082796,92.7806292,90.6449568
3/3/2006,92.198405,91.7734018,91.6487118,89.5355133
3/2/2006,92.5879296,92.645032,92.3612154,90.170145
3/1/2006,90.953955,91.0191466,90.08793,88.5777256
2/28/2006,90.1453278,90.5285035,89.4386988,88.104653
