"","grp","x","actual.smm","model.smm","actual.cpr","model.cpr","ratio","track.err","curt.smm","dflt.smm","cout.smm","turn.smm","refi.smm","pct_inv","pct_2nd","pct_owner","pct_purchase","pct_REFI_NCO","pct_REFI_CO","pct_REFI_Other","pct_REFI","pct_dq","incentive","burnout","refi_elig_pct","cltv","wacls","acls","wala","wam","wac","fico","pct_HARPed","pct_tpo","cai","media_effect","sato","hpa_annual","turn_cai_mult","turn_hpa_annual_mult","turn_wala_mult","turn_incentive_mult","turn_cltv_mult","turn_acls_mult","turn_fico_mult","turn_tax_mult","turn_sato_mult","turn_pct_HARPed_mult","turn_HARP_eligible_mult","turn_pct_purchase_mult","turn_pct_inv_mult","turn_pct_second_lien_mult","bal","std","n"
"30",20,250,2.56579473328413,1.52503108500135,26.795569627859,16.8408141775232,1.68245405521151,-1.04076364828278,0.072417152738871,0.0842929446199689,0.0485045741999,0.492992093594525,0.826824319848082,0,50.8559074380983,49.1440925619017,10.0848796575058,5.13599663980526,84.7791237026889,0,89.9151203424942,2.69155278391569,240.176574385982,16983.9217500583,100,57.2088969581323,214.883391367506,214.883391367506,97.4121908900399,256.891324163678,6.18330103929994,785.787325101899,5.13599663980526,46.0354942881135,174.410604047859,33.5665191761011,114.147556657051,1.73640850912067,0.9,0.975254846741804,1.263,1.287,1.00663916920866,0.955830224437984,0.825424476087452,1,1.08,1,1,0.883110343554757,1,0.97,6050601.7,0.182573581517479,30
"31",30,-75,0.577522619082573,0.566113196901572,6.71432319564231,6.58577990545235,1.0201539590376,-0.011409422181001,0.055815731778749,0.00798306507960191,0,0.502314400043221,0,0,5.33337138060545,94.6666286193946,25.3128351800763,56.9256034951194,17.7615613248044,0,74.6871648199238,0.324180511609278,-83.9303205484465,41.2509498947442,100,40.8134080272009,278.890157625238,277.042137919767,60.0882398796124,289.350925612394,3.33161041056512,783.075629906892,1.62653446366146,60.6140715715394,177.351159220869,17.9780617998844,-33.4371820357968,7.28181639362112,0.9,1.2866053014627,1.25070567861354,1.12962995552962,1.00722822500249,0.88211135068229,0.833839345742529,1,0.982613651058161,1,1,0.902906685734099,1,1.00394314709734,32787531512.6,0.069091717778156,5584
"32",30,-50,0.615578655861592,0.612584316366159,7.14190685564129,7.10832878796447,1.0048880446584,-0.00299433949543356,0.0542718654218712,0.00745538792191123,0,0.550857063022376,0,0,5.37519727191453,94.6248027280855,23.9632763025045,57.8878998836193,18.1488238138763,0,76.0367236974955,0.29733506603711,-60.3650229944622,93.5121783072372,100,41.1365011814384,280.436016306944,278.549727390711,56.9763425887497,292.780366350717,3.39684814575326,782.959161851874,2.42934642273806,60.6962191194331,174.536052430035,24.2111676395809,-28.0471001224396,7.68890328585661,0.9,1.28823114212239,1.24704889960669,1.26203047540372,1.00721956127594,0.880302187806375,0.834078378241115,1,0.99301918187994,1,1,0.901152259193256,1,1.0042273588807,118134836845.5,0.0732305157663273,15221
"33",30,-25,0.700866029634742,0.702876676717619,8.09364758102758,8.11597655658756,0.997139402758011,0.00201064708287706,0.0544255800611381,0.00728832090533682,0.0145367995674342,0.578625603278472,0.0480003729052381,0,5.67759774068731,94.3224022593127,25.1602554795033,56.0181568680626,18.821587652434,0,74.8397445204967,0.288242714241478,-36.7772953268874,229.863328590098,100,41.369635564938,276.582901273863,274.672264477295,57.3415163287111,292.479355491225,3.51569615136058,782.749352288658,3.60088710069265,58.0994746151888,174.563829192078,28.6556359481321,-21.6536962861717,7.80018936797269,0.9,1.28846253506912,1.24743849640102,1.287,1.00721397957383,0.884594492894482,0.834491899043067,1,1.00664897591769,1,1,0.902708332123354,1,1.00499163576275,256024862501.8,0.0762173308244724,32484
"34",30,0,0.791953031256266,0.851049695456428,9.10022646828897,9.74787255570469,0.930560266320913,0.0590966642001622,0.0555149307049701,0.00821948342555017,0.0376596559872842,0.591659077096427,0.157996548242197,0,5.92688457358602,94.073115426414,24.2793508347425,55.6252011580919,20.0954480071657,0,75.7206491652575,0.321256485659468,-13.1670902011619,645.408217111795,100,41.585892439977,269.027735939968,267.114732118442,59.3887683507906,290.211112209018,3.7109655806986,782.559018518403,6.76357743292701,50.7336341374626,174.33906575031,30.0967044149659,-14.5305196363981,7.69645322411233,0.9,1.2873480615539,1.2495517092404,1.287,1.00720854357841,0.893191805941931,0.834837551532498,1,1.02083183251553,1,1,0.901563156085165,1,1.00810416759396,268942051345.8,0.0762875689592238,49714
"35",30,25,0.899531132023292,0.934043360208204,10.2760239243971,10.6502683733904,0.96305072156691,0.0345122281849118,0.0583820026352554,0.0100482420360356,0.0407090301835902,0.601407466555462,0.223496618797861,0,6.16534063328096,93.834659366719,25.0078908090239,54.7173043553672,20.2748048356089,0,74.9921091909761,0.387059003223142,11.3362128936485,1434.52162311891,100,41.2260027146698,260.383774214131,258.491865787656,64.5928117236762,284.233048453105,3.92528554809631,782.559616992112,10.4000484534692,48.443253012496,174.75086060515,31.0356811250412,-13.2149137940677,7.30595031351209,0.9,1.28414896542402,1.2545794608729,1.287,1.00721777514383,0.903415900327906,0.834824259228248,1,1.02180797101124,1,1,0.902510258051731,1,1.00972027481291,198964096424.5,0.082018108494861,47726
"36",30,50,1.06866119554949,1.00840001753743,12.096405298709,11.4517210078617,1.05975919968667,-0.0602611780120583,0.0619228764104362,0.0153131377229151,0.0440046947458969,0.608254192969636,0.278905115688544,0,6.81185632342832,93.1881436765717,27.3281117661403,51.1485979732394,21.5232902606203,0,72.6718882338597,0.580299130619285,36.966451240574,2929.80235849914,100,41.4028607049711,249.96823435058,248.114499268066,71.1186564840446,277.343092108499,4.22353786027241,781.669310129165,16.548574508352,47.700416965297,174.705751017389,29.7455244673188,-12.7794485961431,6.60417736204487,0.9,1.27799526130811,1.25744779886569,1.287,1.00721256647826,0.916107301017855,0.836559640123845,1,1.02164748344427,1,1,0.905526545295982,1,1.01103412551654,116705262936.3,0.0850465566577038,39346
"37",30,75,1.23519747466323,1.15297557753297,13.8557296790307,12.9911949746954,1.07131278296995,-0.0822218971302561,0.0651232552061627,0.0207021754794586,0.0463396207474793,0.610631832685593,0.410178693414276,0,7.08059978326734,92.9194002167327,27.8017339836281,50.1782861269639,22.019979889408,0,72.1982660163719,0.769046928700417,61.659819332867,4503.69840332056,100,40.9863937854204,243.665423423852,241.854049495464,76.7862842094826,271.129600532562,4.45096342000534,781.035831686829,20.1543195504523,45.1759737392514,174.812283397368,30.2810058041824,-11.6294818800857,6.11643629245778,0.9,1.27253072357575,1.25938907628597,1.287,1.00722255876257,0.924131275939022,0.837796366993386,1,1.02443246417688,1,1,0.906142254178717,1,1.01227925554484,89096621119.7,0.0924323365726902,38229
"38",30,100,1.41874214344476,1.36518133151129,15.7573027854429,15.2064132874719,1.03923347814474,-0.0535608119334604,0.0678709685618769,0.028221635215831,0.0479211842121884,0.630556042098621,0.590611501422778,0,8.13910950943679,91.8608904905632,29.7441281731717,46.2730716457816,23.9828001810467,0,70.2558718268283,1.00881841672495,87.4685220289764,6449.66349339878,100,40.6201613792083,239.216373985953,237.453991435441,81.6531343900921,265.986904105404,4.7182648538163,779.878835458091,18.8860039845133,45.8306813634773,174.03971604772,29.9438414041684,-9.12483365491917,5.80120463550133,0.9,1.26923100360612,1.26073367836337,1.287,1.00723291891401,0.930110238320541,0.840073649733896,1,1.02940207985038,1,1,0.908667366625123,1,1.01335644611555,73568162678.7,0.0931954205736917,34630
"39",30,125,1.49863381183981,1.49327362367517,16.5729188838122,16.518423958322,1.00358955524269,-0.00536018816464067,0.0703909346075607,0.0341411814021685,0.0484569198466175,0.63876682707839,0.701517760740437,0,8.80182658929219,91.1981734107078,28.6482548421826,45.7848945518808,25.5668506059366,0,71.3517451578174,1.19808497634402,110.096651934773,7927.35061736291,100,40.3456304960376,235.320639471826,233.596137238161,86.591524298922,261.015079911557,4.87820031739278,778.921962557165,19.2161529970382,44.6282128829972,174.505794826163,32.3657842173963,-5.09912752857621,5.51166127663794,0.9,1.26470831629144,1.26242358306785,1.287,1.00724155451538,0.935211488246756,0.841956392324933,1,1.03701869804121,1,1,0.907242731294837,1,1.01535754538159,51508928034.5,0.0949053699545604,26334
"40",30,150,1.75420821468055,1.56823190769407,19.1337163286885,17.2775411591712,1.11858979917068,-0.185976306986487,0.0720925917294362,0.0500172726346575,0.0484883340397071,0.664472675555574,0.73316103373469,0,10.2554651074433,89.7445348925567,27.9329161571752,44.4609076510758,27.606176191749,0,72.0670838428248,1.73123207799044,135.915145601146,10123.2358383136,100,41.0816231205963,230.885547132146,229.218169124859,90.018775439662,257.783802875915,5.14252546172076,777.405522804737,22.71299942241,37.4280033826808,174.298912957126,31.9686214286532,12.3695579456443,5.22202080321409,0.9,1.261198157157,1.26282496540268,1.287,1.0072229241779,0.940728148859557,0.844858387665564,1,1.0610421444236,1,1,0.906312791004328,1,1.01922464276524,18269775820.7,0.105256109729601,12273
"41",30,175,1.66074724196083,1.61901858881229,18.2057363253882,17.7882662222757,1.02577404202576,-0.0417286531485382,0.0738731239081289,0.0655424528103047,0.0484961561673231,0.670201960431681,0.760904895494856,0,10.7114667091242,89.2885332908758,26.6514199223829,42.692918185304,30.655661892313,0,73.3485800776171,2.26707487241166,158.385836261334,11642.8459560872,100,41.6822577200623,226.909792376946,225.426083220219,92.6274765981966,254.656692116586,5.32585402444414,775.85341416319,23.4121039881263,37.6873585689159,174.735735086982,33.9603365250341,28.8918519142308,5.05020056778854,0.9,1.2563824171492,1.26291879307381,1.287,1.00720741853398,0.946160449379499,0.847841128815832,1,1.07335748839182,1,1,0.904646845899098,1,1.02109824570427,6146083359.8,0.109408806712351,6138
"42",30,200,1.62559176870644,1.63359330600046,17.8541562719502,17.9342989528592,0.995101879234794,0.00800153729402222,0.0768110753602472,0.0716634552895897,0.0485015272911101,0.68645179935754,0.750165448701977,0,11.7698776886541,88.230122311346,27.2814457647946,42.8709160415481,29.8476381936573,0,72.7185542352054,2.45605469414716,183.633617492457,13309.3510162486,100,42.1333080372902,217.177172981221,216.276849377219,94.3039266145089,250.10710319408,5.59471845531781,775.066416096255,26.2767227668203,33.2207445864884,174.633469204097,33.8305897796876,54.8845068187787,4.88837912419119,0.9,1.25136332897311,1.26274108084731,1.287,1.00719471725356,0.959249297291409,0.849135197323353,1,1.07936474182722,1,1,0.905465879494233,1,1.02514564418849,866553312.6,0.10408555107983,2016
"43",30,225,1.72525752434404,1.64961431201374,18.847300056393,18.094548535502,1.04585508975002,-0.0756432123303043,0.0789727537220103,0.0855040745740911,0.0485035778412788,0.699379357506512,0.737254548369843,0,10.5357486182645,89.4642513817355,25.0148864628556,40.681969926611,34.3031436105334,0,74.9851135371444,2.93845653273816,207.503885666359,14173.26377957,100,42.1845463948171,207.069884288079,206.524191319543,93.964712993949,246.085114677294,5.80437786538043,772.760891958896,27.2045631123698,27.0700563069879,174.806931838882,34.5135089611997,79.9189085329255,5.03160599410927,0.9,1.25147765461893,1.26247198159694,1.287,1.00719397972853,0.97289632534646,0.853438604125896,1,1.0799755451869,1,1,0.902519352401712,1,1.02668414023872,149831260.9,0.128862789434946,540
"44",30,250,2.51726130836629,1.66753794026814,26.3567982833424,18.2734890382046,1.50956763716064,-0.849723368098152,0.084455924153141,0.140411843789591,0.0485045741999,0.679445540747215,0.714720057378287,0,15.1081711617559,84.8918288382441,26.4118205616945,29.5304490038062,44.0577304344993,0,73.5881794383055,4.86116139979275,236.657576044635,12723.7865708187,100,43.2036172930911,204.333411673033,204.302283456829,86.8517404992596,235.192495476508,6.03487317988471,772.105252496199,20.4765029533563,7.87685616400631,174.948489143857,34.4893727571534,122.425014420315,5.5567635895472,0.9,1.25317735960322,1.25862940473384,1.287,1.00716987957276,0.987118039022282,0.853870889970061,1,1.07970861182377,1,1,0.904335366730203,1,0.992474528893397,18115761.8,0.154259553645694,93
