2014-11-12,GNMAII4-TBA-NOV,Price,106.796875,NULL,2014-11-13 02:49:18.887
2014-11-12,GNMAII4-TBA-NOV,SettleDate,NULL,11/20/2014,2014-11-13 02:49:19.083
2014-11-12,GNMAII4.0-TBA-DEC,Price,106.570312,NULL,2014-11-12 22:21:54.570
2014-11-12,GNMAII4.0-TBA-JAN,Price,106.28125,NULL,2014-11-12 22:22:00.527
2014-11-12,GNMAII4.5-TBA-DEC,Price,108.882812,NULL,2014-11-12 22:21:55.637
2014-11-12,GNMAII4.5-TBA-DEC,SettleDate,NULL,12/18/2014,2014-11-13 02:49:43.187
2014-11-12,GNMAII4.5-TBA-FEB,Price,108.488281,NULL,2014-11-13 02:50:26.680
2014-11-12,GNMAII4.5-TBA-FEB,SettleDate,NULL,02/19/2015,2014-11-13 02:50:26.900
2014-11-12,GNMAII4.5-TBA-JAN,Price,108.644531,NULL,2014-11-12 22:22:00.727
2014-11-12,GNMAII4.5-TBA-JAN,SettleDate,NULL,01/21/2015,2014-11-13 02:50:05.000
2014-11-12,GNMAII4.5-TBA-NOV,Price,109.085938,NULL,2014-11-13 02:49:21.283
2014-11-12,GNMAII4.5-TBA-NOV,SettleDate,NULL,11/20/2014,2014-11-13 02:49:21.473
2014-11-12,GNMAII5-TBA-DEC,Price,109.6875,NULL,2014-11-13 02:49:45.383
2014-11-12,GNMAII5-TBA-DEC,SettleDate,NULL,12/18/2014,2014-11-13 02:49:45.583
2014-11-12,GNMAII5-TBA-FEB,Price,109.46875,NULL,2014-11-13 02:50:29.250
2014-11-12,GNMAII5-TBA-FEB,SettleDate,NULL,02/19/2015,2014-11-13 02:50:29.447
2014-11-12,GNMAII5-TBA-JAN,Price,109.578125,NULL,2014-11-13 02:50:07.217
2014-11-12,GNMAII5-TBA-JAN,SettleDate,NULL,01/21/2015,2014-11-13 02:50:07.437
2014-11-12,GNMAII5-TBA-NOV,Price,109.695312,NULL,2014-11-13 02:49:23.740
2014-11-12,GNMAII5-TBA-NOV,SettleDate,NULL,11/20/2014,2014-11-13 02:49:23.940
2014-11-12,GNMAII5.0-TBA-DEC,Price,109.6875,NULL,2014-11-12 22:21:56.070
2014-11-12,GNMAII5.0-TBA-JAN,Price,109.578125,NULL,2014-11-12 22:22:01.050
2014-11-12,GNMAII5.5-TBA-DEC,Price,110.59375,NULL,2014-11-12 22:21:56.833
2014-11-12,GNMAII5.5-TBA-DEC,SettleDate,NULL,12/18/2014,2014-11-13 02:49:47.990
2014-11-12,GNMAII5.5-TBA-FEB,Price,110.53125,NULL,2014-11-13 02:50:31.660
2014-11-12,GNMAII5.5-TBA-FEB,SettleDate,NULL,02/19/2015,2014-11-13 02:50:31.863
2014-11-12,GNMAII5.5-TBA-JAN,Price,110.5625,NULL,2014-11-12 22:22:01.493
2014-11-12,GNMAII5.5-TBA-JAN,SettleDate,NULL,01/21/2015,2014-11-13 02:50:09.827
2014-11-12,GNMAII5.5-TBA-NOV,Price,110.5625,NULL,2014-11-13 02:49:26.163
2014-11-12,GNMAII5.5-TBA-NOV,SettleDate,NULL,11/20/2014,2014-11-13 02:49:26.363
2014-11-12,GNMAII6-TBA-DEC,Price,112.4375,NULL,2014-11-13 02:49:50.193
2014-11-12,GNMAII6-TBA-DEC,SettleDate,NULL,12/18/2014,2014-11-13 02:49:50.393
2014-11-12,GNMAII6-TBA-FEB,Price,112.1875,NULL,2014-11-13 02:50:34.077
2014-11-12,GNMAII6-TBA-FEB,SettleDate,NULL,02/19/2015,2014-11-13 02:50:34.277
2014-11-12,GNMAII6-TBA-JAN,Price,112.3125,NULL,2014-11-13 02:50:12.043
2014-11-12,GNMAII6-TBA-JAN,SettleDate,NULL,01/21/2015,2014-11-13 02:50:12.243
2014-11-12,GNMAII6-TBA-NOV,Price,112.46875,NULL,2014-11-13 02:49:28.557
2014-11-12,GNMAII6-TBA-NOV,SettleDate,NULL,11/20/2014,2014-11-13 02:49:28.757
2014-11-12,GNMAII6.0-TBA-DEC,Price,112.4375,NULL,2014-11-12 22:21:57.850
2014-11-12,GNMAII6.0-TBA-JAN,Price,112.3125,NULL,2014-11-12 22:22:01.693
2014-11-12,GNMAII6.5-TBA-DEC,Price,114.125,NULL,2014-11-12 22:21:58.300
2014-11-12,GNMAII6.5-TBA-DEC,SettleDate,NULL,12/18/2014,2014-11-13 02:49:52.833
2014-11-12,GNMAII6.5-TBA-FEB,Price,114.125,NULL,2014-11-13 02:50:36.463
2014-11-12,GNMAII6.5-TBA-FEB,SettleDate,NULL,02/19/2015,2014-11-13 02:50:36.667
2014-11-12,GNMAII6.5-TBA-JAN,Price,114.125,NULL,2014-11-12 22:22:02.120
2014-11-12,GNMAII6.5-TBA-JAN,SettleDate,NULL,01/21/2015,2014-11-13 02:50:14.637
2014-11-12,GNMAII6.5-TBA-NOV,Price,114.125,NULL,2014-11-13 02:49:30.970
2014-11-12,GNMAII6.5-TBA-NOV,SettleDate,NULL,11/20/2014,2014-11-13 02:49:31.170
2014-11-12,GNMAII7.0-TBA-DEC,Price,115.9375,NULL,2014-11-12 22:21:59.203
2014-11-12,GNMAII7.0-TBA-JAN,Price,115.84375,NULL,2014-11-12 22:22:02.313
2014-11-12,GNMG2.5-TBA-DEC,Price,102.578125,NULL,2014-11-13 02:49:34.180
2014-11-12,GNMG2.5-TBA-DEC,SettleDate,NULL,12/16/2014,2014-11-13 02:49:34.380
2014-11-12,GNMG2.5-TBA-FEB,Price,102.578125,NULL,2014-11-13 02:50:17.693
2014-11-12,GNMG2.5-TBA-FEB,SettleDate,NULL,02/18/2015,2014-11-13 02:50:17.893
2014-11-12,GNMG2.5-TBA-JAN,Price,102.578125,NULL,2014-11-13 02:49:55.910
2014-11-12,GNMG2.5-TBA-JAN,SettleDate,NULL,01/20/2015,2014-11-13 02:49:56.110
2014-11-12,GNMG2.5-TBA-NOV,Price,102.578125,NULL,2014-11-13 02:49:12.490
2014-11-12,GNMG2.5-TBA-NOV,SettleDate,NULL,11/18/2014,2014-11-13 02:49:12.690
2014-11-12,GNMG3-TBA-DEC,Price,104.921875,NULL,2014-11-13 02:49:36.590
2014-11-12,GNMG3-TBA-DEC,SettleDate,NULL,12/16/2014,2014-11-13 02:49:36.790
2014-11-12,GNMG3-TBA-FEB,Price,104.546875,NULL,2014-11-13 02:50:20.090
2014-11-12,GNMG3-TBA-FEB,SettleDate,NULL,02/18/2015,2014-11-13 02:50:20.290
2014-11-12,GNMG3-TBA-JAN,Price,104.734375,NULL,2014-11-13 02:49:58.323
2014-11-12,GNMG3-TBA-JAN,SettleDate,NULL,01/20/2015,2014-11-13 02:49:58.523
2014-11-12,GNMG3-TBA-NOV,Price,105.109375,NULL,2014-11-13 02:49:14.887
2014-11-12,GNMG3-TBA-NOV,SettleDate,NULL,11/18/2014,2014-11-13 02:49:15.087
2014-11-12,GNMG3.5-TBA-DEC,Price,106.335938,NULL,2014-11-13 02:49:38.993
2014-11-12,GNMG3.5-TBA-DEC,SettleDate,NULL,12/16/2014,2014-11-13 02:49:39.193
2014-11-12,GNMG3.5-TBA-FEB,Price,105.960938,NULL,2014-11-13 02:50:22.503
2014-11-12,GNMG3.5-TBA-FEB,SettleDate,NULL,02/18/2015,2014-11-13 02:50:22.707
2014-11-12,GNMG3.5-TBA-JAN,Price,106.148438,NULL,2014-11-13 02:50:00.750
2014-11-12,GNMG3.5-TBA-JAN,SettleDate,NULL,01/20/2015,2014-11-13 02:50:00.953
2014-11-12,GNMG3.5-TBA-NOV,Price,106.523438,NULL,2014-11-13 02:49:17.313
2014-11-12,GNMG3.5-TBA-NOV,SettleDate,NULL,11/18/2014,2014-11-13 02:49:17.510
2014-11-12,GNMG4-TBA-DEC,Price,106.210938,NULL,2014-11-13 02:49:41.400
2014-11-12,GNMG4-TBA-DEC,SettleDate,NULL,12/16/2014,2014-11-13 02:49:41.600
2014-11-12,GNMG4-TBA-FEB,Price,105.835938,NULL,2014-11-13 02:50:25.007
2014-11-12,GNMG4-TBA-FEB,SettleDate,NULL,02/18/2015,2014-11-13 02:50:25.213
2014-11-12,GNMG4-TBA-JAN,Price,106.023438,NULL,2014-11-13 02:50:03.187
2014-11-12,GNMG4-TBA-JAN,SettleDate,NULL,01/20/2015,2014-11-13 02:50:03.380
2014-11-12,GNMG4-TBA-NOV,Price,106.398438,NULL,2014-11-13 02:49:19.673
2014-11-12,GNMG4-TBA-NOV,SettleDate,NULL,11/18/2014,2014-11-13 02:49:19.873
2014-11-12,GNMG4.5-TBA-DEC,Price,105.546875,NULL,2014-11-13 02:49:43.790
2014-11-12,GNMG4.5-TBA-DEC,SettleDate,NULL,12/16/2014,2014-11-13 02:49:43.987
2014-11-12,GNMG4.5-TBA-FEB,Price,105.171875,NULL,2014-11-13 02:50:27.553
2014-11-12,GNMG4.5-TBA-FEB,SettleDate,NULL,02/18/2015,2014-11-13 02:50:27.753
2014-11-12,GNMG4.5-TBA-JAN,Price,105.359375,NULL,2014-11-13 02:50:05.590
2014-11-12,GNMG4.5-TBA-JAN,SettleDate,NULL,01/20/2015,2014-11-13 02:50:05.790
2014-11-12,GNMG4.5-TBA-NOV,Price,105.734375,NULL,2014-11-13 02:49:22.083
2014-11-12,GNMG4.5-TBA-NOV,SettleDate,NULL,11/18/2014,2014-11-13 02:49:22.297
2014-11-12,GNMG5-TBA-DEC,Price,105.789062,NULL,2014-11-13 02:49:46.180
2014-11-12,GNMG5-TBA-DEC,SettleDate,NULL,12/16/2014,2014-11-13 02:49:46.380
2014-11-12,GNMG5-TBA-FEB,Price,105.351562,NULL,2014-11-13 02:50:30.063
2014-11-12,GNMG5-TBA-FEB,SettleDate,NULL,02/18/2015,2014-11-13 02:50:30.263
2014-11-12,GNMG5-TBA-JAN,Price,105.570312,NULL,2014-11-13 02:50:08.040
2014-11-12,GNMG5-TBA-JAN,SettleDate,NULL,01/20/2015,2014-11-13 02:50:08.237
2014-11-12,GNMG5-TBA-NOV,Price,106.007812,NULL,2014-11-13 02:49:24.533
2014-11-12,GNMG5-TBA-NOV,SettleDate,NULL,11/18/2014,2014-11-13 02:49:24.730
2014-11-12,GNMG5.5-TBA-DEC,Price,106.15625,NULL,2014-11-13 02:49:48.590
2014-11-12,GNMG5.5-TBA-DEC,SettleDate,NULL,12/16/2014,2014-11-13 02:49:48.793
2014-11-12,GNMG5.5-TBA-FEB,Price,105.78125,NULL,2014-11-13 02:50:32.470
2014-11-12,GNMG5.5-TBA-FEB,SettleDate,NULL,02/18/2015,2014-11-13 02:50:32.670
2014-11-12,GNMG5.5-TBA-JAN,Price,105.96875,NULL,2014-11-13 02:50:10.423
2014-11-12,GNMG5.5-TBA-JAN,SettleDate,NULL,01/20/2015,2014-11-13 02:50:10.627
2014-11-12,GNMG5.5-TBA-NOV,Price,106.34375,NULL,2014-11-13 02:49:26.957
2014-11-12,GNMG5.5-TBA-NOV,SettleDate,NULL,11/18/2014,2014-11-13 02:49:27.153
2014-11-12,GNMG6-TBA-DEC,Price,107.0625,NULL,2014-11-13 02:49:51.003
2014-11-12,GNMG6-TBA-DEC,SettleDate,NULL,12/16/2014,2014-11-13 02:49:51.210
2014-11-12,GNMG6-TBA-FEB,Price,107.0625,NULL,2014-11-13 02:50:34.873
2014-11-12,GNMG6-TBA-FEB,SettleDate,NULL,02/18/2015,2014-11-13 02:50:35.070
2014-11-12,GNMG6-TBA-JAN,Price,107.0625,NULL,2014-11-13 02:50:12.843
2014-11-12,GNMG6-TBA-JAN,SettleDate,NULL,01/20/2015,2014-11-13 02:50:13.040
2014-11-12,GNMG6-TBA-NOV,Price,107.0625,NULL,2014-11-13 02:49:29.357
2014-11-12,GNMG6-TBA-NOV,SettleDate,NULL,11/18/2014,2014-11-13 02:49:29.567
2014-11-12,GNMG6.5-TBA-DEC,Price,110.40625,NULL,2014-11-13 02:49:53.480
2014-11-12,GNMG6.5-TBA-DEC,SettleDate,NULL,12/16/2014,2014-11-13 02:49:53.680
2014-11-12,GNMG6.5-TBA-FEB,Price,109.84375,NULL,2014-11-13 02:50:37.277
2014-11-12,GNMG6.5-TBA-FEB,SettleDate,NULL,02/18/2015,2014-11-13 02:50:37.477
2014-11-12,GNMG6.5-TBA-JAN,Price,110.125,NULL,2014-11-13 02:50:15.237
2014-11-12,GNMG6.5-TBA-JAN,SettleDate,NULL,01/20/2015,2014-11-13 02:50:15.447
2014-11-12,GNMG6.5-TBA-NOV,Price,110.6875,NULL,2014-11-13 02:49:31.767
2014-11-12,GNMG6.5-TBA-NOV,SettleDate,NULL,11/18/2014,2014-11-13 02:49:31.967
2014-11-12,GNMGII2.5-TBA-DEC,Price,102.578125,NULL,2014-11-13 02:49:34.580
2014-11-12,GNMGII2.5-TBA-DEC,SettleDate,NULL,12/11/2014,2014-11-13 02:49:34.780
2014-11-12,GNMGII2.5-TBA-FEB,Price,102.578125,NULL,2014-11-13 02:50:18.090
2014-11-12,GNMGII2.5-TBA-FEB,SettleDate,NULL,02/12/2015,2014-11-13 02:50:18.290
2014-11-12,GNMGII2.5-TBA-JAN,Price,102.578125,NULL,2014-11-13 02:49:56.300
2014-11-12,GNMGII2.5-TBA-JAN,SettleDate,NULL,01/14/2015,2014-11-13 02:49:56.500
2014-11-12,GNMGII2.5-TBA-NOV,Price,102.578125,NULL,2014-11-13 02:49:12.890
2014-11-12,GNMGII2.5-TBA-NOV,SettleDate,NULL,11/13/2014,2014-11-13 02:49:13.087
2014-11-12,GNMGII3-TBA-DEC,Price,104.921875,NULL,2014-11-13 02:49:36.983
2014-11-12,GNMGII3-TBA-DEC,SettleDate,NULL,12/11/2014,2014-11-13 02:49:37.187
2014-11-12,GNMGII3-TBA-FEB,Price,104.546875,NULL,2014-11-13 02:50:20.490
2014-11-12,GNMGII3-TBA-FEB,SettleDate,NULL,02/12/2015,2014-11-13 02:50:20.690
2014-11-12,GNMGII3-TBA-JAN,Price,104.734375,NULL,2014-11-13 02:49:58.723
2014-11-12,GNMGII3-TBA-JAN,SettleDate,NULL,01/14/2015,2014-11-13 02:49:58.940
2014-11-12,GNMGII3-TBA-NOV,Price,105.109375,NULL,2014-11-13 02:49:15.297
2014-11-12,GNMGII3-TBA-NOV,SettleDate,NULL,11/13/2014,2014-11-13 02:49:15.490
2014-11-12,GNMGII3.5-TBA-DEC,Price,106.335938,NULL,2014-11-13 02:49:39.397
2014-11-12,GNMGII3.5-TBA-DEC,SettleDate,NULL,12/11/2014,2014-11-13 02:49:39.600
2014-11-12,GNMGII3.5-TBA-FEB,Price,105.960938,NULL,2014-11-13 02:50:22.907
2014-11-12,GNMGII3.5-TBA-FEB,SettleDate,NULL,02/12/2015,2014-11-13 02:50:23.107
2014-11-12,GNMGII3.5-TBA-JAN,Price,106.148438,NULL,2014-11-13 02:50:01.153
2014-11-12,GNMGII3.5-TBA-JAN,SettleDate,NULL,01/14/2015,2014-11-13 02:50:01.380
2014-11-12,GNMGII3.5-TBA-NOV,Price,106.523438,NULL,2014-11-13 02:49:17.707
2014-11-12,GNMGII3.5-TBA-NOV,SettleDate,NULL,11/13/2014,2014-11-13 02:49:17.907
2014-11-12,GNMGII4-TBA-DEC,Price,106.210938,NULL,2014-11-13 02:49:41.803
2014-11-12,GNMGII4-TBA-DEC,SettleDate,NULL,12/11/2014,2014-11-13 02:49:42.000
2014-11-12,GNMGII4-TBA-FEB,Price,105.835938,NULL,2014-11-13 02:50:25.423
2014-11-12,GNMGII4-TBA-FEB,SettleDate,NULL,02/12/2015,2014-11-13 02:50:25.627
2014-11-12,GNMGII4-TBA-JAN,Price,106.023438,NULL,2014-11-13 02:50:03.580
2014-11-12,GNMGII4-TBA-JAN,SettleDate,NULL,01/14/2015,2014-11-13 02:50:03.780
2014-11-12,GNMGII4-TBA-NOV,Price,106.398438,NULL,2014-11-13 02:49:20.077
2014-11-12,GNMGII4-TBA-NOV,SettleDate,NULL,11/13/2014,2014-11-13 02:49:20.277
2014-11-12,GNMGII4.5-TBA-DEC,Price,105.546875,NULL,2014-11-13 02:49:44.187
2014-11-12,GNMGII4.5-TBA-DEC,SettleDate,NULL,12/11/2014,2014-11-13 02:49:44.387
2014-11-12,GNMGII4.5-TBA-FEB,Price,105.171875,NULL,2014-11-13 02:50:27.963
2014-11-12,GNMGII4.5-TBA-FEB,SettleDate,NULL,02/12/2015,2014-11-13 02:50:28.173
2014-11-12,GNMGII4.5-TBA-JAN,Price,105.359375,NULL,2014-11-13 02:50:05.990
2014-11-12,GNMGII4.5-TBA-JAN,SettleDate,NULL,01/14/2015,2014-11-13 02:50:06.213
2014-11-12,GNMGII4.5-TBA-NOV,Price,105.734375,NULL,2014-11-13 02:49:22.523
2014-11-12,GNMGII4.5-TBA-NOV,SettleDate,NULL,11/13/2014,2014-11-13 02:49:22.723
2014-11-12,GNMGII5-TBA-DEC,Price,105.789062,NULL,2014-11-13 02:49:46.580
2014-11-12,GNMGII5-TBA-DEC,SettleDate,NULL,12/11/2014,2014-11-13 02:49:46.780
2014-11-12,GNMGII5-TBA-FEB,Price,105.414062,NULL,2014-11-13 02:50:30.463
2014-11-12,GNMGII5-TBA-FEB,SettleDate,NULL,02/12/2015,2014-11-13 02:50:30.663
2014-11-12,GNMGII5-TBA-JAN,Price,105.601562,NULL,2014-11-13 02:50:08.430
2014-11-12,GNMGII5-TBA-JAN,SettleDate,NULL,01/14/2015,2014-11-13 02:50:08.630
2014-11-12,GNMGII5-TBA-NOV,Price,105.976562,NULL,2014-11-13 02:49:24.933
2014-11-12,GNMGII5-TBA-NOV,SettleDate,NULL,11/13/2014,2014-11-13 02:49:25.137
2014-11-12,GNMGII5.5-TBA-DEC,Price,106.15625,NULL,2014-11-13 02:49:48.990
2014-11-12,GNMGII5.5-TBA-DEC,SettleDate,NULL,12/11/2014,2014-11-13 02:49:49.180
2014-11-12,GNMGII5.5-TBA-FEB,Price,105.78125,NULL,2014-11-13 02:50:32.860
2014-11-12,GNMGII5.5-TBA-FEB,SettleDate,NULL,02/12/2015,2014-11-13 02:50:33.063
2014-11-12,GNMGII5.5-TBA-JAN,Price,105.96875,NULL,2014-11-13 02:50:10.827
2014-11-12,GNMGII5.5-TBA-JAN,SettleDate,NULL,01/14/2015,2014-11-13 02:50:11.027
2014-11-12,GNMGII5.5-TBA-NOV,Price,106.34375,NULL,2014-11-13 02:49:27.357
2014-11-12,GNMGII5.5-TBA-NOV,SettleDate,NULL,11/13/2014,2014-11-13 02:49:27.553
2014-11-12,GNMGII6-TBA-DEC,Price,107.0625,NULL,2014-11-13 02:49:51.410
2014-11-12,GNMGII6-TBA-DEC,SettleDate,NULL,12/11/2014,2014-11-13 02:49:51.610
2014-11-12,GNMGII6-TBA-FEB,Price,107.0625,NULL,2014-11-13 02:50:35.273
2014-11-12,GNMGII6-TBA-FEB,SettleDate,NULL,02/12/2015,2014-11-13 02:50:35.473
2014-11-12,GNMGII6-TBA-JAN,Price,107.0625,NULL,2014-11-13 02:50:13.240
2014-11-12,GNMGII6-TBA-JAN,SettleDate,NULL,01/14/2015,2014-11-13 02:50:13.440
2014-11-12,GNMGII6-TBA-NOV,Price,107.0625,NULL,2014-11-13 02:49:29.767
2014-11-12,GNMGII6-TBA-NOV,SettleDate,NULL,11/13/2014,2014-11-13 02:49:29.967
2014-11-12,GNMGII6.5-TBA-DEC,Price,110.40625,NULL,2014-11-13 02:49:53.880
2014-11-12,GNMGII6.5-TBA-DEC,SettleDate,NULL,12/11/2014,2014-11-13 02:49:54.083
2014-11-12,GNMGII6.5-TBA-FEB,Price,109.84375,NULL,2014-11-13 02:50:37.677
2014-11-12,GNMGII6.5-TBA-FEB,SettleDate,NULL,02/12/2015,2014-11-13 02:50:37.877
2014-11-12,GNMGII6.5-TBA-JAN,Price,110.125,NULL,2014-11-13 02:50:15.650
2014-11-12,GNMGII6.5-TBA-JAN,SettleDate,NULL,01/14/2015,2014-11-13 02:50:15.850
2014-11-12,GNMGII6.5-TBA-NOV,Price,110.6875,NULL,2014-11-13 02:49:32.167
2014-11-12,GNMGII6.5-TBA-NOV,SettleDate,NULL,11/13/2014,2014-11-13 02:49:32.367
