marketTicker,lockinBucket,cltvBucket,walaBucket,monthBucket,bal,incentive,cltv,FICO,waoltv,wala,cpr,smm,smmFactor1,constTurnOverSMM,smmFactor2,smm.model.wala,smm.flatten.wala,smmFactor3,smm.model.lockin,smmFactor4,smmFactor4,seasonalitySMMFunction,smmFactor1,constTurnOverSMM,smmFactor2,seasoningSMMFunction,smmFactor3,incentiveSMMFunction,percent diff,diff
FNCL,6-100,0-CLTV <= 60,C-age-15,Jul,12468296747,-97.2,56.5,723.4,63.7,12.2,7.943927,0.006451782,0.005467611,0.004636779,1.179183041,0.91363546,0.91363546,1.290649381,0.743820935,1.735161407,1.720256212,1.18,0.005467026,0.00463227,1.180204595,0.918614125,1.284766436,0.74684598,1%,0.014905195
FNCL,6-100,3-CLTV 80-90,H-age-40,May,44518969.54,-97.2,84.3,559.14,89.4,36.1,7.766624,0.001791615,0.001531295,0.004636779,0.330249618,1.640438513,1.368957638,0.241241664,0.743820935,0.324327607,0.312345319,1.17,0.001480671,0.00463227,0.319642737,1.370246782,0.233273846,0.74684598,4%,0.011982288
FNCL,6-100,2-CLTV 70-80,B-age-10,Aug,5381266205,-97.2,73,748.06,71.7,6.3,1.717052,0.001168826,0.000942602,0.004636779,0.203288091,0.524870053,0.524870053,0.387311278,0.743820935,0.520704998,0.514079812,1.24,0.000942369,0.00463227,0.203435665,0.52986532,0.383938441,0.74684598,1%,0.006625186
FNCL,6-100,0-CLTV <= 60,K-age-60,Jan,17950340464,-97.2,49.1,713.28,67.7,53.9,4.162533,0.001840496,0.002706612,0.004636779,0.58372664,2.075786223,1.368957638,0.426402267,0.743820935,0.573259298,0.567781542,0.68,0.002691566,0.00463227,0.581046792,1.370246782,0.424045362,0.74684598,1%,0.005477756
FNCL,6-100,5-CLTV 100+,D-age-20,Feb,16645174.31,-97.2,121.5,708.88,86.9,17.1,0.085628,-0.002197244,-0.003051728,0.004636779,-0.658156873,1.115576179,1.115576179,-0.589970354,0.743820935,-0.793161802,-0.797344614,0.72,-0.003084782,0.00463227,-0.665933151,1.118287634,-0.59549362,0.74684598,-1%,0.004182812
FNCL,6-100,2-CLTV 70-80,I-age-45,Oct,210059523.9,-97.2,73.2,731.07,81.2,40.9,3.907154,0.001763725,0.001763725,0.004636779,0.380377116,1.757835649,1.368957638,0.277858939,0.743820935,0.373556222,0.370477991,1,0.001756249,0.00463227,0.37913358,1.370246782,0.276689998,0.74684598,1%,0.003078231
FNCL,6-100,5-CLTV 100+,D-age-20,Nov,1090448.34,-97.2,105.3,711,92,18,0.104724,-0.001672988,-0.001838449,0.004636779,-0.396492566,1.152846289,1.152846289,-0.343924919,0.743820935,-0.46237596,-0.464439789,0.91,-0.001856328,0.00463227,-0.400738346,1.155315059,-0.346864989,0.74684598,0%,0.00206383
FNCL,6-100,3-CLTV 80-90,G-age-35,Oct,22116974.67,-97.2,84.7,712.78,87.4,31.7,0.16645,-0.001543466,-0.001543466,0.004636779,-0.332874513,1.532824473,1.368957638,-0.243159104,0.743820935,-0.326905432,-0.32874759,1,-0.001558426,0.00463227,-0.336428219,1.370246782,-0.245523816,0.74684598,-1%,0.001842158
FNCL,6-100,4-CLTV 90-100,E-age-25,Sep,28733124.24,-97.2,91.9,716.07,87.3,21.1,0.136311,-0.001348485,-0.001309209,0.004636779,-0.282353106,1.265365256,1.265365256,-0.223139607,0.743820935,-0.299991028,-0.301016592,1.03,-0.001319689,0.00463227,-0.284890451,1.267232815,-0.224813032,0.74684598,0%,0.001025565
FNCL,6-100,4-CLTV 90-100,B-age-10,May,37155536.82,-97.2,93.2,704.19,95.7,7.5,0.399063,-0.00014102,-0.00012053,0.004636779,-0.025994394,0.622942447,0.622942447,-0.041728404,0.743820935,-0.056100067,-0.056596325,1.17,-0.000123038,0.00463227,-0.026560962,0.62838313,-0.042268738,0.74684598,-1%,0.000496258
FNCL,6-100,3-CLTV 80-90,A-age-5,Aug,28584949.8,-97.2,82.9,722.17,82.4,3.9,0.140066,-0.000120077,-9.68E-05,0.004636779,-0.02088436,0.320597322,0.320597322,-0.06514203,0.743820935,-0.08757757,-0.086331941,1.24,-9.69E-05,0.00463227,-0.020923199,0.324508094,-0.064476663,0.74684598,1%,-0.001245629
FNCL,6-100,1-CLTV <= 70,K-age-60,Jan,190199999.8,-97.1,63.7,639.8,83.3,53.7,8.585672,0.005404037,0.007947113,0.004636779,1.713929634,2.070894676,1.368957638,1.251996108,0.744174928,1.682394906,1.671045881,0.68,0.007925249,0.00463227,1.710878034,1.370246782,1.248591171,0.747191436,1%,0.011349025
FNCL,6-100,4-CLTV 90-100,E-age-25,Jun,4341608.24,-97.1,94.4,676.47,95,22.6,4.141505,0.001139752,0.000911802,0.004636779,0.196645547,1.308357683,1.308357683,0.150299532,0.744174928,0.201968014,0.197003819,1.25,0.000893241,0.00463227,0.192830104,1.309990977,0.147199566,0.747191436,3%,0.004964195
FNCL,6-100,3-CLTV 80-90,D-age-20,Aug,303055022.2,-97.1,83.9,723.53,84.7,17.1,4.87057,0.003279045,0.002644391,0.004636779,0.570307698,1.115576179,1.115576179,0.511222549,0.744174928,0.686965564,0.682281096,1.24,0.002640843,0.00463227,0.570096988,1.118287634,0.509794592,0.747191436,1%,0.004684468
FNCL,6-100,0-CLTV <= 60,D-age-20,Mar,3840763191,-97.1,54.1,762.36,62,16.3,3.563186,0.002428515,0.002503624,0.004636779,0.539948928,1.081988138,1.081988138,0.499034055,0.744174928,0.670587031,0.666450846,0.97,0.002502692,0.00463227,0.540273316,1.084959455,0.497966365,0.747191436,1%,0.004136185
FNCL,6-100,2-CLTV 70-80,H-age-40,Dec,227570660.5,-97.1,74,732.98,70.8,38.4,3.08612,0.001283599,0.001351156,0.004636779,0.29139976,1.696691307,1.368957638,0.212862511,0.744174928,0.286038273,0.283312436,0.95,0.001343662,0.00463227,0.290065658,1.370246782,0.211688626,0.747191436,1%,0.002725837
FNCL,6-100,2-CLTV 70-80,D-age-20,Apr,210668211.4,-97.1,71.6,757.85,77.8,16.6,2.358485,0.001357335,0.001245261,0.004636779,0.268561689,1.094591495,1.094591495,0.245353349,0.744174928,0.329698489,0.327517816,1.09,0.001244083,0.00463227,0.268568747,1.097459893,0.244718507,0.747191436,1%,0.002180673
FNCL,6-100,2-CLTV 70-80,E-age-25,Jun,91340366.95,-97.1,73.4,612.39,81.6,21.5,2.546858,0.000959949,0.000767959,0.004636779,0.165623431,1.277429883,1.277429883,0.129653638,0.744174928,0.174224679,0.17220879,1.25,0.000762484,0.00463227,0.164602628,1.279232735,0.128672933,0.747191436,1%,0.002015889
FNCL,6-100,0-CLTV <= 60,O-age-100,Mar,637867.7,-97.1,16.6,723.01,23,93.7,0.287285,-0.000244451,-0.000252011,0.004636779,-0.054350549,3.049204137,1.368957638,-0.039702141,0.744174928,-0.053350549,-0.053120027,0.97,-0.000251932,0.00463227,-0.054386231,1.370246782,-0.039690829,0.747191436,0%,-0.000230522
FNCL,6-100,0-CLTV <= 60,N-age-90,Sep,25225974.33,-97,46.6,513.44,84.4,81.6,11.456854,0.00595619,0.005782708,0.004636779,1.247139053,2.753265525,1.368957638,0.91101362,0.744530341,1.223608455,1.209250547,1.03,0.005737759,0.00463227,1.238649645,1.370246782,0.903960995,0.747538215,1%,0.014357908
FNCL,6-100,0-CLTV <= 60,D-age-20,Feb,4811560734,-97,55.5,769.47,64.3,15.8,2.470626,0.001513222,0.002101698,0.004636779,0.453266738,1.06106758,1.06106758,0.427179895,0.744530341,0.573757538,0.569973204,0.72,0.002100467,0.00463227,0.453442177,1.064226515,0.426076752,0.747538215,1%,0.003784334
FNCL,6-100,2-CLTV 70-80,A-age-5,Jan,38002340.51,-97,75.1,748.78,74.2,3.1,0.390008,0.000102225,0.000150331,0.004636779,0.032421397,0.252268466,0.252268466,0.128519419,0.744530341,0.172618109,0.169798317,0.68,0.000150412,0.00463227,0.032470413,0.255812072,0.126930731,0.747538215,2%,0.002819791
FNCL,6-100,3-CLTV 80-90,A-age-5,Feb,19020256.77,-97,85.1,741.74,84.4,3.5,0.260508,-8.92E-06,-1.24E-05,0.004636779,-0.002670862,0.286432894,0.286432894,-0.009324566,0.744530341,-0.012524091,-0.01230857,0.72,-1.24E-05,0.00463227,-0.0026698,0.290160083,-0.009201127,0.747538215,2%,-0.000215521
FNCL,6-100,2-CLTV 70-80,I-age-45,May,13428527.22,-96.9,74.5,726.57,84.1,42.2,5.361937,0.002804172,0.002396728,0.004636779,0.51689501,1.789630706,1.368957638,0.377582911,0.744887171,0.506899469,0.503236967,1.17,0.002388915,0.00463227,0.515711615,1.370246782,0.37636404,0.747886315,1%,0.003662502
FNCL,6-100,1-CLTV <= 70,E-age-25,Jan,386236275.7,-96.9,62.6,738.8,72.4,21.5,2.759895,0.001548187,0.002276745,0.004636779,0.491018672,1.277429883,1.277429883,0.384380136,0.744887171,0.516024642,0.513339592,0.68,0.002275012,0.00463227,0.491122591,1.279232735,0.383919656,0.747886315,1%,0.002685051
FNCL,6-100,0-CLTV <= 60,A-age-5,Oct,74003346.06,-96.9,57,697.45,58.6,3.8,0.286356,5.35E-06,5.35E-06,0.004636779,0.001153313,0.312056215,0.312056215,0.003695851,0.744887171,0.004961625,0.004858677,1,5.32E-06,0.00463227,0.001147974,0.315921091,0.003633738,0.747886315,2%,0.000102948
FNCL,6-100,1-CLTV <= 70,J-age-50,Jan,86112419.93,-96.8,63.7,690.55,78.7,46.7,7.526509,0.004511981,0.006635266,0.004636779,1.431007508,1.89969052,1.368957638,1.045326363,0.745245417,1.402660571,1.39442128,0.68,0.006622548,0.00463227,1.429654967,1.370246782,1.043355829,0.748235733,1%,0.008239291
FNCL,6-100,2-CLTV 70-80,H-age-40,Aug,1611835173,-96.8,72.4,719.39,71.6,36.9,6.557326,0.004401029,0.003549217,0.004636779,0.765448823,1.660004703,1.368957638,0.559147195,0.745245417,0.750285989,0.746080836,1.24,0.003543374,0.00463227,0.764932512,1.370246782,0.558244341,0.748235733,1%,0.004205153
FNCL,6-100,3-CLTV 80-90,H-age-40,Dec,37148552.94,-96.8,83.9,728.63,69.2,38.4,0.248518,-0.001749743,-0.001841835,0.004636779,-0.397222872,1.696691307,1.368957638,-0.290164473,0.745245417,-0.389354254,-0.39133981,0.95,-0.001858597,0.00463227,-0.40122803,1.370246782,-0.29281443,0.748235733,-1%,0.001985556
FNCL,6-100,3-CLTV 80-90,C-age-15,Jul,381744479.8,-96.7,83.9,717.12,88.3,12.1,5.789618,0.004372252,0.003705298,0.004636779,0.799110298,0.909170509,0.909170509,0.878944368,0.745605077,1.178833668,1.168017731,1.18,0.003702759,0.00463227,0.799340099,0.914197842,0.874362268,0.748586468,1%,0.010815937
FNCL,6-100,2-CLTV 70-80,I-age-45,Jan,34699802.96,-96.7,72,709.11,86.4,41.3,6.517733,0.003851646,0.005664186,0.004636779,1.221577599,1.767618743,1.368957638,0.892341418,0.745605077,1.196801692,1.189052031,0.68,0.005649831,0.00463227,1.21966798,1.370246782,0.890108261,0.748586468,1%,0.007749661
FNCL,6-100,0-CLTV <= 60,H-age-40,Nov,2657897350,-96.7,51.5,686.59,67.1,37.8,7.175436,0.004770155,0.005241929,0.004636779,1.130510739,1.682016665,1.368957638,0.825818643,0.745605077,1.107581841,1.101130183,0.91,0.005232067,0.00463227,1.129482303,1.370246782,0.824291155,0.748586468,1%,0.006451657
FNCL,6-100,0-CLTV <= 60,G-age-35,Dec,12707012177,-96.7,50.5,704.82,67.8,30.7,7.847086,0.005820464,0.006126804,0.004636779,1.321349129,1.508366736,1.368957638,0.965222803,0.745605077,1.294549666,1.288367176,0.95,0.006121731,0.00463227,1.321540311,1.370246782,0.964454234,0.748586468,0%,0.00618249
FNCL,6-100,1-CLTV <= 70,L-age-70,Dec,1141324087,-96.7,62.3,683.77,72.8,64.9,4.493538,0.002337962,0.002461012,0.004636779,0.530759001,2.344821325,1.368957638,0.387710318,0.745605077,0.519994203,0.514950919,0.95,0.002446811,0.00463227,0.528209977,1.370246782,0.385485289,0.748586468,1%,0.005043285
FNCL,6-100,2-CLTV 70-80,M-age-80,Sep,2985690.74,-96.7,73.6,707.1,83.1,71,0.009267,-0.002263453,-0.002197527,0.004636779,-0.473934035,2.494013518,1.368957638,-0.346200658,0.745605077,-0.464321755,-0.466575975,1.03,-0.002216956,0.00463227,-0.478589466,1.370246782,-0.349272461,0.748586468,0%,0.00225422
FNCL,6-100,5-CLTV 100+,D-age-20,Dec,6232715.74,-96.7,107.9,721.6,88.9,16.4,0.034265,-0.001438616,-0.001514333,0.004636779,-0.326591514,1.08618745,1.08618745,-0.300676935,0.745605077,-0.403265676,-0.404597561,0.95,-0.001528046,0.00463227,-0.32986971,1.089123691,-0.30287626,0.748586468,0%,0.001331886
FNCL,6-100,3-CLTV 80-90,F-age-30,Apr,3581351.49,-96.7,83.8,707.33,90.6,28.2,0.124042,-0.001435842,-0.001317287,0.004636779,-0.284095159,1.447222395,1.368957638,-0.207526626,0.745605077,-0.278333171,-0.279577955,1.09,-0.001328427,0.00463227,-0.286776584,1.370246782,-0.209288274,0.748586468,0%,0.001244784
FNCL,6-100,2-CLTV 70-80,B-age-10,Apr,89514188.47,-96.7,74,749.49,75.9,7.5,0.574061,0.000179847,0.000164997,0.004636779,0.035584417,0.622942447,0.622942447,0.057123122,0.745605077,0.076613107,0.075532701,1.09,0.000164587,0.00463227,0.035530515,0.62838313,0.056542758,0.748586468,1%,0.001080406
FNCL,6-100,5-CLTV 100+,C-age-15,Nov,14800898.43,-96.7,110.4,727.19,88.7,12.9,0.109041,-0.000964152,-0.001059507,0.004636779,-0.228500741,0.943699858,0.943699858,-0.242132855,0.745605077,-0.324746789,-0.325244815,0.91,-0.001069547,0.00463227,-0.230890397,0.948316955,-0.243473867,0.748586468,0%,0.000498026
FNCL,6-100,4-CLTV 90-100,B-age-10,Oct,142610521.9,-96.7,93.5,738.95,96.7,7.7,0.183247,-0.000248784,-0.000248784,0.004636779,-0.053654517,0.638685253,0.638685253,-0.084007759,0.745605077,-0.112670584,-0.112201307,1,-0.000250637,0.00463227,-0.0541067,0.644185813,-0.08399238,0.748586468,0%,-0.000469277
FNCL,6-100,1-CLTV <= 70,E-age-25,Feb,632447573.4,-96.6,62.8,743.73,71.1,21.9,6.401311,0.004709516,0.006540995,0.004636779,1.410676376,1.289026877,1.289026877,1.094373128,0.745966147,1.467054681,1.460322051,0.72,0.006539378,0.00463227,1.411700552,1.290766764,1.093691433,0.748938518,0%,0.00673263
FNCL,6-100,0-CLTV <= 60,J-age-50,Nov,652270594.3,-96.6,49.4,399.81,66.3,46.3,4.040431,0.002581103,0.002836377,0.004636779,0.611712691,1.889907426,1.368957638,0.446845595,0.745966147,0.599015917,0.59827696,0.91,0.002844075,0.00463227,0.613970121,1.370246782,0.44807266,0.748938518,0%,0.000738956
FNCL,6-100,3-CLTV 80-90,D-age-20,Apr,28395554.87,-96.6,85,716.41,88.8,16.5,0.157047,-0.000766503,-0.000703214,0.004636779,-0.151660003,1.090388977,1.090388977,-0.139087982,0.745966147,-0.186453477,-0.186624631,1.09,-0.000707856,0.00463227,-0.152809681,1.093290917,-0.139770374,0.748938518,0%,0.000171153
FNCL,6-100,5-CLTV 100+,I-age-45,Dec,2190863.64,-96.5,100.4,720,65,40,0.012038,-0.004216777,-0.004438712,0.004636779,-0.957283504,1.735823686,1.368957638,-0.699279129,0.746328626,-0.93695874,-0.943418787,0.95,-0.004486919,0.00463227,-0.96862202,1.370246782,-0.706896037,0.749291881,-1%,0.006460047
FNCL,6-100,0-CLTV <= 60,I-age-45,Jun,3061540356,-96.5,46.2,689.33,67.8,41.2,9.313447,0.006220661,0.004976529,0.004636779,1.073272727,1.76517297,1.368957638,0.78400726,0.746328626,1.050485313,1.044365408,1.25,0.004967023,0.00463227,1.072265409,1.370246782,0.782534521,0.749291881,1%,0.006119905
FNCL,6-100,0-CLTV <= 60,E-age-25,Nov,2097121640,-96.5,55.4,729.31,66,21.8,6.917766,0.005146814,0.00565584,0.004636779,1.219777655,1.286168536,1.286168536,0.948380886,0.746328626,1.270728273,1.264843127,0.91,0.005654208,0.00463227,1.220612835,1.287924012,0.947736685,0.749291881,0%,0.005885146
FNCL,6-100,1-CLTV <= 70,J-age-50,Nov,673690309.5,-96.5,64.8,732.22,68,46.8,3.532209,0.001279747,0.001406315,0.004636779,0.303295671,1.902136294,1.368957638,0.221552269,0.746328626,0.296856186,0.294584395,0.91,0.001401049,0.00463227,0.302454155,1.370246782,0.220729695,0.749291881,1%,0.002271791
FNCL,6-100,1-CLTV <= 70,B-age-10,Dec,5023620706,-96.4,65.3,739.71,68.1,5.9,2.885116,0.00217656,0.002291116,0.004636779,0.494117959,0.491185102,0.491185102,1.005970981,0.746692511,1.347235933,1.330076442,0.95,0.002290951,0.00463227,0.494563446,0.496008208,0.997087222,0.749646554,1%,0.017159491
FNCL,6-100,2-CLTV 70-80,H-age-40,May,225256385.9,-96.4,72.7,713.23,89.5,36.1,18.668083,0.015832765,0.013532278,0.004636779,2.91846504,1.640438513,1.368957638,2.131888496,0.746692511,2.855108985,2.842533018,1.17,0.013525543,0.00463227,2.91985213,1.370246782,2.130895082,0.749646554,0%,0.012575967
FNCL,6-100,2-CLTV 70-80,K-age-60,Nov,182408929.8,-96.4,72.9,730.36,85.3,52.2,8.520402,0.005584375,0.006136676,0.004636779,1.323478177,2.034208071,1.368957638,0.966778036,0.746692511,1.294747198,1.287482922,0.91,0.006126193,0.00463227,1.32250346,1.370246782,0.965157136,0.749646554,1%,0.007264276
FNCL,6-100,3-CLTV 80-90,F-age-30,Nov,25443447.3,-96.4,85.9,700.27,89.2,27.9,4.705001,0.002240934,0.002462565,0.004636779,0.531093799,1.439885074,1.368957638,0.387954882,0.746692511,0.519564448,0.514015525,0.91,0.002445825,0.00463227,0.527997147,1.370246782,0.385329967,0.749646554,1%,0.005548923
FNCL,6-100,2-CLTV 70-80,C-age-15,Dec,2726874876,-96.4,73.7,752.96,68.7,10.2,1.905057,0.001231014,0.001295804,0.004636779,0.279462055,0.812192618,0.812192618,0.344083471,0.746692511,0.460810127,0.455969973,0.95,0.00129503,0.00463227,0.279567104,0.817886944,0.341816319,0.749646554,1%,0.004840154
FNCL,6-100,0-CLTV <= 60,L-age-70,Oct,16613995134,-96.4,52.7,717.73,67.5,62.9,4.387497,0.002562157,0.002562157,0.004636779,0.552572511,2.295905852,1.368957638,0.403644712,0.746692511,0.540576886,0.536369603,1,0.002552192,0.00463227,0.550959274,1.370246782,0.402087625,0.749646554,1%,0.004207283
FNCL,6-100,4-CLTV 90-100,D-age-20,Aug,24901794.93,-96.4,93.7,711.33,91.5,17.6,0.109837,-0.001195948,-0.000964474,0.004636779,-0.208005131,1.13640228,1.13640228,-0.183038291,0.746692511,-0.245132083,-0.245870028,1.24,-0.000972455,0.00463227,-0.209930544,1.138973164,-0.184315619,0.749646554,0%,0.000737945
FNCL,6-100,2-CLTV 70-80,H-age-40,Mar,69280350.73,-96.4,75.3,724.56,84.7,35.8,0.082487,-0.001159478,-0.001195338,0.004636779,-0.257794878,1.633101192,1.368957638,-0.188314722,0.746692511,-0.252198488,-0.252925619,0.97,-0.001203489,0.00463227,-0.259805392,1.370246782,-0.189604818,0.749646554,0%,0.00072713
FNCL,6-100,4-CLTV 90-100,A-age-5,Oct,6066456.93,-96.4,91.3,739.31,91,3.3,0.017196,-0.000202405,-0.000202405,0.004636779,-0.043651974,0.26935068,0.26935068,-0.162063725,0.746692511,-0.217042119,-0.213412697,1,-0.000202307,0.00463227,-0.04367343,0.272986078,-0.159984093,0.749646554,2%,-0.003629422
FNCL,6-100,4-CLTV 90-100,H-age-40,Dec,15481549.45,-96.3,92.7,699.76,89.2,37.1,9.230788,0.004440902,0.004674634,0.004636779,1.008163913,1.66489625,1.368957638,0.736446392,0.747057799,0.985795735,0.973108963,0.95,0.004632515,0.00463227,1.000052951,1.370246782,0.729834191,0.750002537,1%,0.012686772
FNCL,6-100,3-CLTV 80-90,A-age-5,Nov,60122672.74,-96.3,82.5,631.9,82.1,3.9,1.108005,0.000687409,0.000755395,0.004636779,0.162913673,0.320597322,0.320597322,0.508156687,0.747057799,0.680210671,0.669790593,0.91,0.000755129,0.00463227,0.163014903,0.324508094,0.502344644,0.750002537,2%,0.010420078
FNCL,6-100,0-CLTV <= 60,E-age-25,Feb,3293159948,-96.3,52.9,641.53,65.6,22.2,4.528742,0.002832641,0.003934224,0.004636779,0.848482109,1.29745,1.29745,0.653961315,0.747057799,0.875382489,0.870316328,0.72,0.003928176,0.00463227,0.848002341,1.299143687,0.652739454,0.750002537,1%,0.005066161
FNCL,6-100,1-CLTV <= 70,H-age-40,Aug,5482455136,-96.3,66.7,724.06,71.7,37,7.547573,0.005471164,0.004412229,0.004636779,0.95157191,1.662450476,1.368957638,0.695106907,0.747057799,0.930459341,0.926064889,1.24,0.00440856,0.00463227,0.951706295,1.370246782,0.694551016,0.750002537,0%,0.004394452
FNCL,6-100,1-CLTV <= 70,H-age-40,Apr,189760538.3,-96.3,66.7,690.16,76.4,37.5,4.683106,0.002677674,0.002456582,0.004636779,0.529803491,1.674679345,1.368957638,0.387012334,0.747057799,0.518048717,0.514527972,1.09,0.002449426,0.00463227,0.528774511,1.370246782,0.385897284,0.750002537,1%,0.003520745
FNCL,6-100,1-CLTV <= 70,F-age-30,Apr,225322422.6,-96.3,63.3,657.1,71.7,25.9,4.218337,0.002556745,0.002345637,0.004636779,0.505876413,1.390969601,1.368957638,0.369534015,0.747057799,0.49465251,0.491872089,1.09,0.002341572,0.00463227,0.50549132,1.370246782,0.368905315,0.750002537,1%,0.002780421
FNCL,6-100,4-CLTV 90-100,D-age-20,Sep,55146259.46,-96.3,95,715.89,90.1,17.1,0.070542,-0.001173695,-0.00113951,0.004636779,-0.245754582,1.115576179,1.115576179,-0.22029386,0.747057799,-0.294881949,-0.295644504,1.03,-0.001148629,0.00463227,-0.247962533,1.118287634,-0.221734128,0.750002537,0%,0.000762554
FNCL,6-100,4-CLTV 90-100,C-age-15,Apr,32863161.58,-96.3,93.5,721.2,86.4,12.7,0.07525,-0.000706808,-0.000648448,0.004636779,-0.139848822,0.935298792,0.935298792,-0.14952315,0.747057799,-0.200149373,-0.200036837,1.09,-0.000653288,0.00463227,-0.141029784,0.940022246,-0.150028135,0.750002537,0%,-0.000112537
FNCL,6-100,0-CLTV <= 60,O-age-100,Feb,639462.37,-96.3,16.5,723.01,23,92.7,0.153752,-0.000357203,-0.000496115,0.004636779,-0.106995528,3.0247464,1.368957638,-0.078158392,0.747057799,-0.104621614,-0.104158133,0.72,-0.000495848,0.00463227,-0.107042122,1.370246782,-0.078118864,0.750002537,0%,-0.000463481
FNCL,6-100,0-CLTV <= 60,L-age-70,Jan,60337417.7,-96.3,48.8,-7.1,81.1,64,2.551366,0.013953594,0.02051999,0.004636779,4.425483602,2.322809362,1.368957638,3.232739627,0.747057799,4.327295197,4.363148389,0.68,0.020770902,0.00463227,4.483957696,1.370246782,3.27237236,0.750002537,-1%,-0.035853192
FNCL,6-100,0-CLTV <= 60,E-age-25,Jun,4257945181,-96.2,55.5,723.88,65.8,21.4,9.841644,0.007789355,0.006231484,0.004636779,1.343925148,1.274459661,1.274459661,1.054505834,0.747424489,1.410852667,1.404414444,1.25,0.006230231,0.00463227,1.344962952,1.27627852,1.053816178,0.750359826,0%,0.006438223
FNCL,6-100,1-CLTV <= 70,K-age-60,Jul,1137285817,-96.2,62.2,613.74,73.8,52,6.674086,0.003579241,0.003033255,0.004636779,0.65417285,2.029316524,1.368957638,0.477862011,0.747424489,0.639344868,0.634340116,1.18,0.003021234,0.00463227,0.652214639,1.370246782,0.475983339,0.750359826,1%,0.005004751
FNCL,6-100,3-CLTV 80-90,G-age-35,May,17858435.88,-96.2,83.2,693.55,92.4,33,1.649568,-0.000626886,-0.0005358,0.004636779,-0.115554306,1.56461953,1.368957638,-0.084410432,0.747424489,-0.112935064,-0.116016965,1.17,-0.000552565,0.00463227,-0.119286107,1.370246782,-0.08705447,0.750359826,-3%,0.003081902
FNCL,6-100,2-CLTV 70-80,D-age-20,Sep,325952346.8,-96.2,73.9,733.83,76,16.5,2.431463,0.001393773,0.001353178,0.004636779,0.291835666,1.090388977,1.090388977,0.267643632,0.747424489,0.358087855,0.355653267,1.03,0.001351531,0.00463227,0.291764277,1.093290917,0.266867923,0.750359826,1%,0.002434588
FNCL,6-100,4-CLTV 90-100,A-age-5,Jun,9020411.19,-96.2,92.6,699.02,94.3,3.3,0.129453,-9.56E-05,-7.65E-05,0.004636779,-0.016494836,0.26935068,0.26935068,-0.061239259,0.747424489,-0.081933707,-0.080443804,1.25,-7.63E-05,0.00463227,-0.016477931,0.272986078,-0.060361799,0.750359826,2%,-0.001489903
FNCL,6-100,3-CLTV 80-90,F-age-30,Oct,32761741.6,-96.1,87.7,707.3,87.7,27.2,11.391582,0.008290366,0.008290366,0.004636779,1.787957894,1.422764658,1.368957638,1.306072478,0.747792578,1.746570528,1.736749051,1,0.008275739,0.00463227,1.786540777,1.370246782,1.303809504,0.75071842,1%,0.009821477
FNCL,6-100,3-CLTV 80-90,B-age-10,Jun,100138716.9,-96.1,85.4,731.25,82.8,6.9,2.678537,0.001927439,0.001541951,0.004636779,0.332547853,0.574585212,0.574585212,0.578761594,0.747792578,0.773960068,0.764316474,1.25,0.001541121,0.00463227,0.332692499,0.579819365,0.573786456,0.75071842,1%,0.009643593
FNCL,6-100,1-CLTV <= 70,E-age-25,Jul,30567173847,-96.1,63.8,733.41,70.3,22.6,7.537078,0.005693222,0.004824764,0.004636779,1.04054219,1.308357683,1.308357683,0.79530407,0.747792578,1.063535656,1.058839831,1.18,0.00482358,0.00463227,1.041299468,1.309990977,0.794890565,0.75071842,0%,0.004695825
FNCL,6-100,2-CLTV 70-80,A-age-5,Feb,24235249.15,-96.1,74.6,756.14,74.4,3.2,0.444401,0.000146142,0.000202976,0.004636779,0.043775117,0.260809573,0.260809573,0.167843213,0.747792578,0.224451563,0.220818656,0.72,0.000203033,0.00463227,0.043830131,0.264399075,0.165772633,0.75071842,2%,0.003632907
FNCL,6-100,2-CLTV 70-80,F-age-30,Dec,136975121,-96,71.9,675.77,85.1,28,17.973667,0.015177357,0.015976165,0.004636779,3.445530631,1.442330848,1.368957638,2.516900842,0.748162063,3.364111822,3.34953845,0.95,0.015968453,0.00463227,3.447219858,1.370246782,2.515765702,0.751078317,0%,0.014573373
FNCL,6-100,0-CLTV <= 60,B-age-10,Oct,2258671622,-96,57.6,768.84,63.3,8.3,3.694525,0.002829535,0.002829535,0.004636779,0.610237161,0.68456132,0.68456132,0.891428048,0.748162063,1.191490576,1.178168191,1,0.002829223,0.00463227,0.610763837,0.690209285,0.884896583,0.751078317,1%,0.013322384
FNCL,6-100,5-CLTV 100+,E-age-25,Mar,11624426.15,-96,116.3,717.76,92,21.3,0.064945,-0.002430094,-0.002505251,0.004636779,-0.540299901,1.271459375,1.271459375,-0.424944683,0.748162063,-0.567984804,-0.571327998,0.97,-0.002531007,0.00463227,-0.546385976,1.273294351,-0.429112071,0.751078317,-1%,0.003343194
FNCL,6-100,2-CLTV 70-80,J-age-50,Nov,150633602.4,-96,73.4,733.71,68.3,46.7,3.030032,0.000600809,0.00066023,0.004636779,0.142389829,1.89969052,1.368957638,0.10401332,0.748162063,0.139025119,0.136585055,0.91,0.00065115,0.00463227,0.140568237,1.370246782,0.102586074,0.751078317,2%,0.002440064
