"aggActuralBaseLoss","aggEstimBassLoss","aggActualExpenses","aggEstimExpenses","aggEstimInterest","aggActualMIRecoveries","aggEstimMIRecoveries","aggActuralTotalLoss","aggEstimTotalLoss","aggActuralTotalSeverity","aggEstimTotalSeverity"
0.397657729625911,0.44725835793314,0.0819767775490298,0.0852410449545875,0.0789618945184453,17629.602045162,0.114974002130329,62411.1651542862,91099.2167263221,0.338846531177886,0.496487295275844
0.415623452091954,0.442411813389213,0.0806706988387561,0.0807711429329319,0.079954083623344,18758.8342430389,0.120438102684332,65337.0480941407,92831.6172686833,0.333891316943502,0.482698937261157
0.426074930810077,0.451109964821789,0.0824604380759055,0.0859627258192404,0.0819869384783979,16790.4339976388,0.111871717395763,69764.5745970952,96271.3986959263,0.361384572796619,0.507187911723665
0.431794326432904,0.451280882101787,0.0825858059098119,0.0848686521982356,0.0839352578382923,16927.8613302526,0.109833888727361,73223.6549541071,98442.2099879686,0.378609677837202,0.510250903410954
0.432859825785527,0.453619211111909,0.0814870522851413,0.0852917155675904,0.0827067947110037,15679.3508283169,0.109772054705626,71412.7614130783,96975.6315083458,0.373722073157424,0.511845666684877
0.425968729972425,0.447605761852424,0.080021776893765,0.0800806047891021,0.0828000998200396,16589.0678958203,0.111885075368501,77139.554955197,98931.6705399299,0.379220339031202,0.498601391093065
0.438643555641939,0.455326622767166,0.0814120200990048,0.0823708389759239,0.0840199394511579,15729.8695115965,0.111676241538583,80954.8366588343,99918.5633490764,0.404697509534337,0.510041159655665
0.420794320581463,0.456824386054807,0.0800080340391302,0.079891836316568,0.0829255924210456,15336.5735379835,0.113075009659617,75635.2002014426,99690.033922093,0.375493314354985,0.506566805132804
0.415328061135891,0.456863843629804,0.0861859565466837,0.0843677240271325,0.0846840607534535,15855.3782373677,0.110555217240963,78406.7660364905,100497.861849012,0.392249541927051,0.515360411169427
0.439165932566484,0.460757137700399,0.0829947184664046,0.0827645521016644,0.0830009154168037,16744.9768164374,0.114384788789086,78257.4829285323,98186.2521288322,0.40637964541085,0.512137816429781
0.411456514400098,0.458017353929151,0.084449568489667,0.0845752433094487,0.0829990453200981,15170.7663388052,0.105650842052614,79339.0486911651,98903.2614349255,0.405380417211198,0.519940800506084
0.424200677968946,0.452070454663812,0.0855336756987916,0.0841754044500129,0.0849662986979341,16906.1473728065,0.116274804041989,77319.9210753938,98197.879161454,0.387752502892346,0.50493735376977
0.426091073359612,0.446101415768573,0.0855105810490655,0.0829246174949663,0.0865907483274195,15353.5421962676,0.103485611885028,83007.1956966799,102582.758428435,0.40206719387169,0.51213116970593
0.439850161183033,0.448574269222357,0.0860473604334682,0.0869147436983334,0.0874891490681877,14627.3330853543,0.100826473388398,83701.3958328814,101263.113708724,0.41980360092605,0.52215168860048
0.43782025736665,0.444789860165156,0.0868715724086557,0.0887287985942785,0.0895729563167359,15760.1407838748,0.108943910532167,82105.1392671418,101365.69293046,0.409975977240785,0.514147704544004
0.407873906031156,0.442816838665796,0.0887031128962062,0.0913760058156281,0.0905977776340432,15376.0654284048,0.105275731739495,81852.3608370111,100499.208239237,0.413100616729973,0.519514890375972
0.416046559322779,0.435200884484231,0.0897312287244781,0.0935217519033515,0.0909916486777028,15819.2327149083,0.101963361150585,85270.7369481665,100014.889200307,0.428771939130162,0.517750923914701
0.41936198987607,0.434163397254489,0.0898937945928207,0.0957651967525722,0.0924040417203159,16097.4866868024,0.10240827144717,82404.1049172708,99571.1165232691,0.423034995749965,0.519924364280208
0.427514752056027,0.425083556841579,0.0919652301827586,0.0974166893491011,0.0946355608128019,15943.6671015257,0.103353132398082,86605.0077991995,99903.4898332525,0.435886718232923,0.513782674605399
0.437573365858325,0.423772146943797,0.093256270149091,0.0979971035024362,0.0953571343247605,15645.4194203128,0.0998171677146127,88636.3201781566,100948.038051342,0.444997738856087,0.517309217056381
0.449180808680687,0.423111284245746,0.0952010605268659,0.0998779187752485,0.0968481310750656,16076.2158007647,0.102378731182912,88908.0427078609,99605.5085448335,0.45441135053124,0.517458602913148
0.459773395742492,0.421368998970751,0.0959567624873924,0.100256703822994,0.0969917876089735,14753.9201496811,0.0960556821171017,90588.3915459924,101489.445857161,0.463310642144014,0.522561808285617
0.445792562031479,0.415230245586889,0.0952157809778647,0.0980861595716203,0.0965742769125204,14989.6681519538,0.0950489146909625,89952.3656801055,101755.424182457,0.446799269856144,0.514841767380067
0.463367176401324,0.412793157115788,0.095243188212254,0.0999419211146096,0.0975988603229481,15301.6921991134,0.0960245398456162,92320.6980389094,101103.258305465,0.462046440498962,0.514309398707729
0.439307823178147,0.403488603820114,0.0996983481233617,0.102661324687332,0.100294710933123,17190.9261251414,0.0996718409326699,95192.4945524126,100233.512588598,0.471588517740316,0.506772798507899
0.457300731477345,0.406564146367187,0.10229184267186,0.108512624564721,0.10309973972067,16270.6642324151,0.100718320520678,96092.3949723551,99432.1352051733,0.489155120213639,0.5174581901319
0.448607302645595,0.408016937855703,0.106117642295575,0.10946790950249,0.105802026253092,16567.8528837645,0.0975994897175442,100311.907345257,102677.923209364,0.503326884224391,0.52568738389374
0.432637770006889,0.408363544209231,0.107351438111694,0.110239899324857,0.10717482464163,16970.7063484966,0.0991314400804427,99985.235091184,103539.599060805,0.497387316123182,0.526646828095275
0.423040003598035,0.40207465918788,0.107855468966419,0.111405521994048,0.10741190243334,15919.4454324698,0.0959656911389843,99759.9374723352,102880.736846757,0.498345595927473,0.524926392476284
0.422129640722634,0.398853446480852,0.107961644519907,0.10971081219291,0.107046816770102,15769.9757058794,0.0937524209737348,100420.520382985,103772.886435689,0.492837582645481,0.521858654470129
0.420160955860652,0.392699543426436,0.10723911984787,0.108628198359994,0.105649306895784,16003.9245237636,0.094151012681655,99824.8090415438,101867.28333883,0.491637463601037,0.512826036000559
0.424399804873037,0.392817199915305,0.109992890961828,0.110445771836018,0.108329393655222,16171.9722019488,0.0938576376560442,102337.113432528,103097.283304513,0.502189877320005,0.5177347277505
0.424958517571735,0.391064356407127,0.112624672958107,0.111693129746746,0.10846133161891,15803.1431179111,0.0934615433693728,102288.46659789,102538.277107782,0.505461585983509,0.51775727440341
