"aggActuralMI","aggEstimMI","aggActuralNonMI"
0.0488376136522149,0.0512525062791826,0.023644074316785
0.0452422355098763,0.0501266135083936,0.0216409480987498
0.0454847476911108,0.0480915201719902,0.0187086166764535
0.0505615466286456,0.0547696699212956,0.0223770034882454
0.0565401781232618,0.0589446867797793,0.0184138433038926
0.051178874062778,0.0551596536082234,0.0182143013701392
0.0519324962964919,0.0543835331603465,0.0153933044426165
0.0526933069985657,0.0569100967135031,0.0171335535932807
0.0568277226421476,0.0595025369551273,0.0165716737011748
0.0618900151489104,0.0637287373588015,0.0180170341273588
0.0538425220773963,0.0559153516863421,0.0157788704467089
0.0565645145578727,0.0589669615244083,0.0177463681788142
0.0555123783661953,0.0594273879141569,0.014576231593279
0.0580168668926607,0.0615706368858261,0.0158946108585976
0.0538851210705477,0.060864290256568,0.0158514471723224
0.0582956178975151,0.066030147513513,0.0201311942741378
0.0518159382393445,0.0601785915678004,0.0163448630685972
0.0346295064259553,0.0446672386246207,0.0195167376726745
0.0407452026139941,0.0538060020994461,0.0157664831775573
0.0342380986273516,0.0506248926005291,0.0172810692172767
0.0370880377595289,0.0501951962700473,0.0156759774978261
0.0325136442010509,0.0481529944701022,0.012781217825563
0.0244357500855095,0.0505896003755793,0.0110817499463467
0.00898179540864968,0.0411877524420655,0.00807564830243523
0.00238048328049164,0.0201367036376888,0.00173336685583589
0.00353906082755147,0.0509583185228971,0.00164496494270491
