"aggActuralMI","aggEstimMI","aggActuralNonMI"
0.0866478981869823,0.0890188289800352,0.115466606670056
0.0829919843721193,0.08921588332557,0.127466306829506
0.087835085473889,0.0874143911028175,0.109272517668289
0.0881678981519602,0.0904023887604635,0.113978767180764
0.0814177644554468,0.0827299377806177,0.0935507925503513
0.0883976699305452,0.0910155930713999,0.121807122131151
0.0798923304313129,0.0820597815932808,0.11794700416643
0.0782492160624569,0.0802768782650939,0.116933802383934
0.0825920485848633,0.0864352285434732,0.124069865998356
0.0818448066310459,0.0838218524634172,0.0928557232723642
0.0840152935695772,0.0800708953968521,0.0853658377789068
0.0837775022225718,0.0804997894188501,0.0951463931576538
0.0821324698594081,0.0811395520136623,0.0961104817786905
0.0806327864275491,0.0780292998315684,0.10240304112029
0.081863449137842,0.080111408014147,0.104515305842645
0.0771703870995681,0.0751961470867473,0.11038502814159
0.078690888059312,0.0743426059918899,0.110785177495709
0.0805224874613794,0.075855784834979,0.114894901440959
0.0866973993031576,0.078232827302942,0.0818162660975473
0.0842675441869522,0.0788228833324203,0.0889720349557545
0.0861642535043582,0.0764787091345915,0.0708382799543272
0.0869860792241385,0.0779731192915755,0.0632581773022342
0.0830953385074058,0.0753823839692721,0.0577237049577071
0.0816736883807631,0.0740789060216091,0.0632749617840989
0.0815191601817894,0.0739428413911864,0.0587104326401962
0.0807808883319675,0.0741742662989018,0.060411731367034
0.0803440992347008,0.073786675071091,0.060164715877349
0.0812200083846302,0.0768176083044151,0.0579952688108605
0.0802109121089837,0.0759365014198938,0.0619431833816602
0.076573169973958,0.0735630010025917,0.0591757203380055
0.0777141742940565,0.0749716794348612,0.0678937216697059
0.0781626488579992,0.0740936803490131,0.0593216908765932
0.0816411029001237,0.0778081349707902,0.0577983054440869
0.0807605973393467,0.0751941939048265,0.0513986906780444
0.0817983374552851,0.0757110863860306,0.0536163934232946
0.0738239268306534,0.0719966921759854,0.0544693757288691
0.0741940066430924,0.0726573161185801,0.050695573366448
0.0771118855131865,0.0747346960671157,0.0578950658628803
0.0803532968193797,0.0777870312042445,0.0573011986236034
0.0830597992090016,0.0765809076789758,0.0608327762140207
0.0821285446798887,0.0768118899351662,0.0563782083087502
0.0797880586125598,0.0763567427321327,0.0566199663850139
0.0804686223016668,0.0756204272642343,0.0648462580074398
0.0828897004703222,0.0768831173549697,0.05515401486033
0.0836977807650329,0.0773756381164573,0.0551678943486963
0.0819318444274184,0.0741216877299689,0.0474339382509744
0.0815749585031875,0.0739149356204984,0.0432451069390323
0.0738752888312252,0.0689987997445766,0.0425864098667588
0.0738075010009591,0.0683712796135367,0.0358372505589991
0.0714594284326111,0.0673216288115323,0.0472632859761257
0.0739673074245049,0.0677130477749165,0.0478003622470565
0.078270494903214,0.0708432859860749,0.0351452968913344
0.0780358377536739,0.0702410546692057,0.0349475133318324
0.0798381458762644,0.0715347423964019,0.0385003165490312
0.0750831146437002,0.0673908730943323,0.0414569501769681
0.0733219663687165,0.0671111968300667,0.0391899081474243
0.0753708362171687,0.068564182074739,0.0384645073533935
0.0727236601230463,0.065904010125388,0.0318840036146723
0.0726128880559242,0.066633163361955,0.0373786585208425
0.0665644195971139,0.0622304018379445,0.030728183824488
0.0761641008906078,0.0696258871034448,0.0294379452994028
0.0625975011923221,0.0579983890487232,0.0331154909070294
0.0693642750118076,0.0661712749996194,0.0269777511066065
0.0648810663624925,0.0647644177076291,0.0222803155661907
