"LoanID","Index","DelinqStatus","EndStatus"
"F100Q1005489",45,1,"btc"
"F100Q1005489",55,2,"btc"
"F100Q1005498",20,14,"btc"
"F100Q1005498",31,15,"btc"
"F100Q1005498",35,3,"btc"
"F100Q1005506",10,2,"btc"
"F100Q1005512",9,1,"btc"
"F100Q1005514",56,1,"btc"
"F100Q1005520",34,1,"btc"
"F100Q1005520",41,1,"btc"
"F100Q1005533",31,2,"btc"
"F100Q1005533",45,1,"btc"
"F100Q1005539",56,1,"btc"
"F100Q1005539",61,2,"btc"
"F100Q1005539",63,2,"btc"
"F100Q1005539",67,3,"btc"
"F100Q1005539",72,3,"btc"
"F100Q1005543",161,1,"btc"
"F100Q1005551",55,1,"btc"
"F100Q1005552",77,1,"btc"
"F100Q1005552",81,2,"btc"
"F100Q1005552",85,4,"btc"
"F100Q1005552",88,2,"btc"
"F100Q1005552",91,3,"btc"
"F100Q1005552",97,9,"btc"
"F100Q1005552",103,1,"btc"
"F100Q1005552",105,1,"btc"
"F100Q1005552",109,1,"btc"
"F100Q1005552",117,1,"btc"
"F100Q1005552",123,4,"btc"
"F100Q1005552",125,3,"btc"
"F100Q1005552",126,2,"btc"
"F100Q1005552",128,2,"btc"
"F100Q1005552",132,1,"btc"
"F100Q1005552",135,1,"btc"
"F100Q1005552",138,2,"btc"
"F100Q1005552",140,2,"btc"
"F100Q1005552",145,1,"btc"
"F100Q1005556",83,1,"btc"
"F100Q1005556",105,2,"btc"
"F100Q1005564",43,1,"btc"
"F100Q1005564",88,1,"btc"
"F100Q1005567",28,1,"btc"
"F100Q1005567",32,1,"btc"
"F100Q1005567",47,1,"btc"
"F100Q1005567",59,1,"btc"
"F100Q1005567",62,1,"btc"
"F100Q1005567",66,1,"btc"
"F100Q1005567",69,1,"btc"
"F100Q1005612",63,1,"btc"
"F100Q1005612",68,2,"btc"
"F100Q1005628",65,2,"btc"
"F100Q1005628",68,2,"btc"
"F100Q1005628",75,2,"btc"
"F100Q1005628",94,1,"btc"
"F100Q1005628",96,1,"btc"
"F100Q1005628",99,1,"btc"
"F100Q1005628",103,1,"btc"
"F100Q1005628",115,4,"btc"
"F100Q1005628",118,5,"btc"
"F100Q1005639",123,1,"btc"
"F100Q1005639",144,3,"btc"
"F100Q1005639",148,2,"btc"
"F100Q1005639",152,2,"btc"
"F100Q1005643",9,1,"btc"
"F100Q1005663",37,16,"FC"
"F100Q1005677",31,1,"btc"
"F100Q1005677",34,1,"btc"
"F100Q1005688",60,1,"btc"
"F100Q1005688",65,2,"btc"
"F100Q1005688",67,2,"btc"
"F100Q1005690",32,15,"btc"
"F100Q1005690",36,16,"btc"
"F100Q1005690",44,13,"btc"
"F100Q1005690",46,2,"btc"
"F100Q1005690",48,2,"btc"
"F100Q1005690",51,2,"btc"
"F100Q1005690",60,13,"btc"
"F100Q1005690",77,21,"btc"
"F100Q1005705",7,1,"btc"
"F100Q1005716",53,2,"btc"
"F100Q1005716",101,2,"btc"
"F100Q1005725",26,1,"btc"
"F100Q1005725",29,2,"btc"
"F100Q1005725",32,2,"btc"
"F100Q1005725",35,2,"btc"
"F100Q1005725",37,2,"btc"
"F100Q1005725",41,3,"btc"
"F100Q1005725",46,3,"btc"
"F100Q1005725",52,4,"btc"
"F100Q1005725",56,3,"btc"
"F100Q1005725",58,2,"btc"
"F100Q1005725",62,3,"btc"
"F100Q1005725",71,8,"btc"
"F100Q1005725",74,8,"btc"
"F100Q1005725",92,19,"btc"
"F100Q1005725",94,17,"btc"
"F100Q1005725",98,16,"btc"
"F100Q1005725",106,17,"btc"
"F100Q1005725",112,16,"btc"
"F100Q1005725",123,6,"btc"
"F100Q1005725",127,6,"btc"
"F100Q1005725",134,7,"btc"
"F100Q1005725",135,6,"btc"
"F100Q1005725",146,13,"btc"
"F100Q1005725",152,2,"btc"
"F100Q1005725",154,1,"btc"
"F100Q1005725",156,1,"btc"
"F100Q1005725",163,3,"btc"
"F100Q1005725",165,3,"btc"
"F100Q1005725",168,3,"btc"
"F100Q1005725",171,2,"btc"
"F100Q1005766",30,2,"btc"
"F100Q1005766",32,1,"btc"
"F100Q1005766",36,1,"btc"
"F100Q1005766",41,1,"btc"
"F100Q1005766",50,1,"btc"
"F100Q1005766",57,1,"btc"
"F100Q1005766",62,1,"btc"
"F100Q1005766",68,1,"btc"
"F100Q1005766",76,1,"btc"
"F100Q1005766",78,1,"btc"
"F100Q1005766",81,1,"btc"
"F100Q1005771",29,1,"btc"
"F100Q1005783",40,1,"btc"
"F100Q1005783",55,1,"btc"
"F100Q1005792",39,2,"btc"
"F100Q1005792",43,2,"btc"
"F100Q1005792",47,3,"btc"
"F100Q1005792",48,2,"btc"
"F100Q1005792",53,2,"btc"
"F100Q1005792",58,2,"btc"
"F100Q1005792",83,2,"btc"
"F100Q1005792",87,3,"btc"
"F100Q1005792",94,5,"btc"
"F100Q1005800",67,1,"btc"
"F100Q1005817",7,2,"btc"
"F100Q1005834",14,1,"btc"
"F100Q1005858",23,1,"btc"
"F100Q1005893",4,1,"btc"
"F100Q1005896",8,1,"btc"
"F100Q1005905",7,1,"btc"
"F100Q1005907",30,4,"btc"
"F100Q1005907",40,2,"btc"
"F100Q1005907",48,4,"btc"
"F100Q1005907",52,4,"btc"
"F100Q1005910",11,1,"btc"
"F100Q1005911",83,1,"btc"
"F100Q1005915",2,1,"btc"
"F100Q1005917",3,1,"btc"
"F100Q1005917",7,1,"btc"
"F100Q1005917",14,1,"btc"
"F100Q1005917",16,1,"btc"
"F100Q1005919",6,1,"btc"
"F100Q1005919",10,1,"btc"
"F100Q1005919",12,1,"btc"
"F100Q1005919",16,1,"btc"
"F100Q1005919",18,1,"btc"
"F100Q1005919",22,3,"btc"
"F100Q1005919",27,4,"btc"
"F100Q1005923",38,1,"btc"
"F100Q1005924",123,1,"btc"
"F100Q1005925",14,2,"btc"
"F100Q1005925",29,1,"btc"
"F100Q1005925",31,1,"btc"
"F100Q1005925",36,1,"btc"
"F100Q1005925",38,1,"btc"
"F100Q1005925",44,2,"btc"
"F100Q1005927",96,1,"btc"
"F100Q1005940",7,1,"btc"
"F100Q1005943",4,2,"btc"
"F100Q1005943",7,2,"btc"
"F100Q1005943",16,9,"btc"
"F100Q1005945",8,1,"btc"
"F100Q1005945",11,1,"btc"
"F100Q1005945",33,1,"btc"
"F100Q1005949",9,1,"btc"
"F100Q1005951",6,1,"btc"
"F100Q1005951",9,2,"btc"
"F100Q1005951",13,1,"btc"
"F100Q1005951",22,1,"btc"
"F100Q1005951",49,2,"btc"
"F100Q1005951",51,1,"btc"
"F100Q1005954",47,1,"btc"
"F100Q1005954",54,1,"btc"
"F100Q1005955",25,1,"btc"
"F100Q1005960",7,1,"btc"
"F100Q1005961",26,1,"btc"
"F100Q1005961",31,1,"btc"
"F100Q1005961",33,1,"btc"
"F100Q1005973",16,1,"btc"
"F100Q1005975",7,1,"btc"
"F100Q1005976",21,1,"btc"
"F100Q1005979",7,1,"btc"
"F100Q1005979",12,1,"btc"
"F100Q1005981",7,1,"btc"
"F100Q1005982",60,1,"btc"
"F100Q1005984",13,13,"btc"
"F100Q1005987",4,1,"btc"
"F100Q1005988",4,1,"btc"
"F100Q1005988",7,1,"btc"
"F100Q1005988",12,1,"btc"
"F100Q1005988",17,1,"btc"
"F100Q1005988",19,1,"btc"
"F100Q1005988",27,1,"btc"
"F100Q1005988",32,2,"btc"
"F100Q1005988",35,2,"btc"
"F100Q1005988",38,1,"btc"
"F100Q1005988",41,1,"btc"
"F100Q1005988",47,1,"btc"
"F100Q1005988",49,1,"btc"
"F100Q1005988",51,1,"btc"
"F100Q1005988",57,1,"btc"
"F100Q1005988",59,1,"btc"
"F100Q1005988",63,1,"btc"
"F100Q1005988",68,1,"btc"
"F100Q1005988",71,1,"btc"
"F100Q1005988",76,1,"btc"
"F100Q1005988",79,1,"btc"
"F100Q1005988",81,1,"btc"
"F100Q1005989",7,1,"btc"
"F100Q1005991",24,1,"btc"
"F100Q1005991",29,1,"btc"
"F100Q1005991",32,1,"btc"
"F100Q1005991",37,1,"btc"
"F100Q1005991",40,1,"btc"
"F100Q1005991",48,1,"btc"
"F100Q1005991",57,1,"btc"
"F100Q1005991",60,1,"btc"
"F100Q1005991",64,1,"btc"
"F100Q1005991",73,1,"btc"
"F100Q1005991",76,1,"btc"
"F100Q1005991",79,1,"btc"
"F100Q1005991",92,2,"btc"
"F100Q1005991",96,1,"btc"
"F100Q1005993",7,1,"btc"
"F100Q1005993",24,1,"btc"
"F100Q1005993",35,1,"btc"
"F100Q1005993",46,1,"btc"
"F100Q1005994",5,2,"btc"
"F100Q1005994",19,2,"btc"
"F100Q1005994",25,4,"btc"
"F100Q1005994",29,6,"btc"
"F100Q1005994",33,4,"btc"
"F100Q1005994",34,2,"btc"
"F100Q1005996",29,1,"btc"
"F100Q1006000",42,2,"btc"
"F100Q1006001",8,1,"btc"
"F100Q1006009",6,1,"btc"
"F100Q1006009",11,1,"btc"
"F100Q1006009",14,1,"btc"
"F100Q1006009",18,1,"btc"
"F100Q1006009",22,1,"btc"
"F100Q1006009",24,1,"btc"
"F100Q1006010",14,1,"btc"
"F100Q1006016",8,1,"btc"
"F100Q1006028",7,1,"btc"
"F100Q1006028",21,1,"btc"
"F100Q1006029",19,1,"btc"
"F100Q1006032",9,1,"btc"
"F100Q1006037",10,1,"btc"
"F100Q1006045",7,1,"btc"
"F100Q1006045",23,1,"btc"
"F100Q1006046",5,1,"btc"
"F100Q1006051",34,1,"btc"
"F100Q1006054",6,1,"btc"
"F100Q1006055",7,1,"btc"
"F100Q1006065",7,3,"btc"
"F100Q1006065",9,3,"btc"
"F100Q1006065",12,6,"btc"
"F100Q1006067",6,1,"btc"
"F100Q1006067",11,1,"btc"
"F100Q1006067",22,1,"btc"
"F100Q1006067",44,1,"btc"
"F100Q1006067",47,1,"btc"
"F100Q1006068",11,1,"btc"
"F100Q1006068",13,1,"btc"
"F100Q1006068",15,1,"btc"
"F100Q1006068",18,1,"btc"
"F100Q1006068",20,1,"btc"
"F100Q1006068",26,1,"btc"
"F100Q1006068",31,1,"btc"
"F100Q1006070",6,1,"btc"
"F100Q1006072",8,1,"btc"
"F100Q1006076",6,1,"btc"
"F100Q1006080",3,1,"btc"
"F100Q1006080",68,1,"btc"
"F100Q1006081",3,1,"btc"
"F100Q1006089",33,1,"btc"
"F100Q1006089",37,1,"btc"
"F100Q1006089",39,1,"btc"
"F100Q1006090",24,1,"btc"
"F100Q1006091",5,1,"btc"
"F100Q1006092",9,1,"btc"
"F100Q1006092",13,1,"btc"
"F100Q1006092",18,1,"btc"
"F100Q1006092",21,1,"btc"
"F100Q1006092",26,1,"btc"
"F100Q1006092",28,1,"btc"
"F100Q1006092",31,1,"btc"
"F100Q1006092",34,1,"btc"
"F100Q1006092",39,1,"btc"
"F100Q1006092",48,1,"btc"
"F100Q1006092",54,1,"btc"
"F100Q1006092",59,1,"btc"
"F100Q1006092",65,1,"btc"
"F100Q1006092",69,1,"btc"
"F100Q1006092",72,1,"btc"
"F100Q1006092",77,1,"btc"
"F100Q1006092",79,1,"btc"
"F100Q1006092",87,1,"btc"
"F100Q1006094",6,1,"btc"
"F100Q1006096",49,1,"btc"
"F100Q1006098",7,2,"btc"
"F100Q1006098",50,12,"btc"
"F100Q1006104",4,1,"btc"
"F100Q1006104",7,1,"btc"
"F100Q1006105",7,1,"btc"
"F100Q1006110",18,1,"btc"
"F100Q1006112",8,1,"btc"
"F100Q1006115",7,1,"btc"
"F100Q1006124",8,1,"btc"
"F100Q1006124",14,1,"btc"
"F100Q1006124",22,4,"btc"
"F100Q1006124",25,2,"btc"
"F100Q1006124",27,4,"btc"
"F100Q1006124",40,1,"btc"
"F100Q1006125",7,1,"btc"
"F100Q1006127",13,1,"btc"
"F100Q1006128",19,2,"btc"
"F100Q1006128",22,5,"btc"
"F100Q1006128",35,12,"btc"
"F100Q1006133",16,1,"btc"
"F100Q1006133",19,1,"btc"
"F100Q1006133",21,1,"btc"
"F100Q1006138",40,1,"btc"
"F100Q1006145",24,1,"btc"
"F100Q1006146",23,1,"btc"
"F100Q1006147",7,1,"btc"
"F100Q1006153",7,1,"btc"
"F100Q1006155",7,1,"btc"
"F100Q1006155",9,1,"btc"
"F100Q1006159",9,1,"btc"
"F100Q1006159",14,1,"btc"
"F100Q1006162",34,1,"btc"
"F100Q1006162",40,1,"btc"
"F100Q1006166",13,5,"btc"
"F100Q1006166",20,1,"btc"
"F100Q1006167",26,1,"btc"
"F100Q1006167",107,1,"btc"
"F100Q1006167",133,1,"btc"
"F100Q1006168",18,1,"btc"
"F100Q1006168",24,1,"btc"
"F100Q1006169",6,1,"btc"
"F100Q1006178",22,2,"btc"
"F100Q1006181",6,1,"btc"
"F100Q1006185",4,2,"btc"
"F100Q1006185",7,6,"btc"
"F100Q1006185",18,11,"btc"
"F100Q1006186",7,1,"btc"
"F100Q1006191",22,1,"btc"
"F100Q1006191",44,1,"btc"
"F100Q1006191",51,1,"btc"
"F100Q1006193",17,1,"btc"
"F100Q1006193",35,1,"btc"
"F100Q1006195",41,18,"btc"
"F100Q1006197",6,2,"btc"
"F100Q1006197",22,2,"btc"
"F100Q1006197",59,2,"btc"
"F100Q1006205",4,1,"btc"
"F100Q1006205",11,1,"btc"
"F100Q1006205",27,1,"btc"
"F100Q1006205",33,1,"btc"
"F100Q1006205",44,1,"btc"
"F100Q1006205",84,1,"btc"
"F100Q1006205",90,2,"btc"
"F100Q1006206",6,1,"btc"
"F100Q1006215",8,2,"btc"
"F100Q1006220",12,1,"btc"
"F100Q1006228",4,1,"btc"
"F100Q1006232",61,1,"btc"
"F100Q1006233",8,1,"btc"
"F100Q1006233",12,2,"btc"
"F100Q1006240",14,9,"btc"
"F100Q1006240",16,1,"btc"
"F100Q1006243",10,1,"btc"
"F100Q1006247",7,1,"btc"
"F100Q1006253",43,1,"btc"
"F100Q1006259",7,1,"btc"
"F100Q1006261",6,1,"btc"
"F100Q1006261",94,2,"btc"
"F100Q1006261",115,1,"btc"
"F100Q1006261",121,3,"btc"
"F100Q1006261",124,5,"btc"
"F100Q1006261",142,18,"btc"
"F100Q1006261",148,3,"btc"
"F100Q1006269",28,1,"btc"
"F100Q1006270",8,1,"btc"
"F100Q1006272",8,1,"btc"
"F100Q1006272",18,1,"btc"
"F100Q1006277",12,1,"btc"
"F100Q1006277",26,11,"btc"
"F100Q1006277",27,10,"btc"
"F100Q1006277",36,15,"btc"
"F100Q1006282",39,2,"btc"
"F100Q1006282",58,1,"btc"
"F100Q1006285",11,1,"btc"
"F100Q1006285",16,1,"btc"
"F100Q1006285",23,1,"btc"
"F100Q1006285",29,1,"btc"
"F100Q1006285",35,1,"btc"
"F100Q1006285",38,1,"btc"
"F100Q1006287",38,1,"btc"
"F100Q1006298",6,1,"btc"
"F100Q1006300",23,1,"btc"
"F100Q1006308",6,1,"btc"
"F100Q1006310",24,1,"btc"
"F100Q1006314",6,1,"btc"
"F100Q1006318",13,1,"btc"
"F100Q1006326",5,1,"btc"
"F100Q1006327",6,1,"btc"
"F100Q1006331",42,2,"btc"
"F100Q1006331",44,2,"btc"
"F100Q1006331",46,2,"btc"
"F100Q1006331",49,3,"btc"
"F100Q1006332",7,1,"btc"
"F100Q1006332",17,1,"btc"
"F100Q1006332",22,4,"btc"
"F100Q1006332",26,1,"btc"
"F100Q1006332",29,1,"btc"
"F100Q1006332",41,2,"btc"
"F100Q1006332",45,2,"btc"
"F100Q1006332",51,4,"btc"
"F100Q1006332",64,1,"btc"
"F100Q1006332",72,1,"btc"
"F100Q1006332",100,1,"btc"
"F100Q1006333",6,1,"btc"
"F100Q1006334",11,1,"btc"
"F100Q1006335",7,1,"btc"
"F100Q1006339",23,1,"btc"
"F100Q1006344",17,1,"btc"
"F100Q1006346",19,1,"btc"
"F100Q1006351",10,1,"btc"
"F100Q1006352",6,1,"btc"
"F100Q1006354",4,1,"btc"
"F100Q1006359",11,1,"btc"
"F100Q1006360",7,1,"btc"
"F100Q1006371",6,1,"btc"
"F100Q1006379",6,1,"btc"
"F100Q1006381",24,1,"btc"
"F100Q1006384",14,1,"btc"
"F100Q1006384",21,1,"btc"
"F100Q1006384",23,2,"btc"
"F100Q1006384",27,1,"btc"
"F100Q1006384",35,1,"btc"
"F100Q1006384",45,1,"btc"
"F100Q1006390",28,1,"btc"
"F100Q1006400",21,1,"btc"
"F100Q1006401",13,1,"btc"
"F100Q1006401",20,2,"btc"
"F100Q1006401",28,4,"btc"
"F100Q1006401",33,2,"btc"
"F100Q1006405",3,1,"btc"
"F100Q1006405",24,1,"btc"
"F100Q1006412",6,1,"btc"
"F100Q1006415",7,1,"btc"
"F100Q1006417",5,3,"btc"
"F100Q1006417",6,2,"btc"
"F100Q1006417",10,3,"btc"
"F100Q1006417",13,4,"btc"
"F100Q1006425",6,1,"btc"
"F100Q1006425",17,1,"btc"
"F100Q1006425",21,1,"btc"
"F100Q1006430",7,1,"btc"
"F100Q1006430",12,1,"btc"
"F100Q1006432",22,1,"btc"
"F100Q1006436",24,1,"btc"
"F100Q1006436",26,1,"btc"
"F100Q1006436",29,1,"btc"
"F100Q1006439",5,1,"btc"
"F100Q1006439",25,1,"btc"
"F100Q1006439",33,1,"btc"
"F100Q1006441",24,14,"btc"
"F100Q1006444",29,1,"btc"
"F100Q1006447",23,1,"btc"
"F100Q1006448",15,1,"btc"
"F100Q1006454",18,1,"btc"
"F100Q1006454",40,1,"btc"
"F100Q1006456",6,1,"btc"
"F100Q1006458",26,7,"btc"
"F100Q1006460",4,2,"btc"
"F100Q1006461",21,2,"btc"
"F100Q1006461",25,1,"btc"
"F100Q1006467",9,1,"btc"
"F100Q1006468",10,1,"btc"
"F100Q1006469",3,2,"btc"
"F100Q1006474",15,1,"btc"
"F100Q1006481",7,1,"btc"
"F100Q1006481",13,1,"btc"
"F100Q1006481",26,1,"btc"
"F100Q1006481",35,8,"btc"
"F100Q1006481",37,1,"btc"
"F100Q1006482",12,1,"btc"
"F100Q1006483",7,1,"btc"
"F100Q1006487",5,1,"btc"
"F100Q1006487",10,1,"btc"
"F100Q1006490",5,1,"btc"
"F100Q1006498",50,1,"btc"
"F100Q1006522",12,1,"btc"
"F100Q1006525",73,1,"btc"
"F100Q1006525",78,1,"btc"
"F100Q1006525",84,1,"btc"
"F100Q1006525",86,1,"btc"
"F100Q1006525",91,1,"btc"
"F100Q1006525",105,1,"btc"
"F100Q1006525",107,1,"btc"
"F100Q1006525",109,1,"btc"
"F100Q1006525",111,1,"btc"
"F100Q1006525",116,1,"btc"
"F100Q1006531",4,1,"btc"
"F100Q1006535",18,1,"btc"
"F100Q1006542",20,1,"btc"
"F100Q1006542",37,3,"btc"
"F100Q1006542",41,2,"btc"
"F100Q1006542",45,3,"btc"
"F100Q1006542",52,1,"btc"
"F100Q1006542",66,3,"btc"
"F100Q1006542",69,2,"btc"
"F100Q1006542",73,2,"btc"
"F100Q1006542",76,2,"btc"
"F100Q1006542",79,2,"btc"
"F100Q1006542",85,3,"btc"
"F100Q1006542",89,3,"btc"
"F100Q1006542",92,3,"btc"
"F100Q1006542",95,3,"btc"
"F100Q1006542",99,2,"btc"
"F100Q1006542",107,3,"btc"
"F100Q1006542",114,7,"btc"
"F100Q1006544",27,1,"btc"
"F100Q1006562",32,1,"btc"
"F100Q1006568",23,2,"btc"
"F100Q1006568",25,1,"btc"
"F100Q1006568",47,1,"btc"
"F100Q1006568",51,2,"btc"
"F100Q1006568",55,2,"btc"
"F100Q1006568",57,2,"btc"
"F100Q1006568",61,3,"btc"
"F100Q1006568",64,2,"btc"
"F100Q1006568",69,3,"btc"
"F100Q1006568",73,4,"btc"
"F100Q1006569",15,1,"btc"
"F100Q1006569",26,2,"btc"
"F100Q1006578",36,1,"btc"
"F100Q1006580",20,3,"btc"
"F100Q1006580",27,2,"btc"
"F100Q1006580",32,3,"btc"
"F100Q1006580",35,3,"btc"
"F100Q1006583",19,1,"btc"
"F100Q1006583",26,1,"btc"
"F100Q1006583",36,1,"btc"
"F100Q1006590",21,1,"btc"
"F100Q1006590",58,1,"btc"
"F100Q1006590",126,9,"btc"
"F100Q1006590",143,2,"btc"
"F100Q1006590",145,1,"btc"
"F100Q1006590",161,2,"btc"
"F100Q1006590",168,1,"btc"
"F100Q1006591",12,1,"btc"
"F100Q1006592",10,1,"btc"
"F100Q1006592",13,1,"btc"
"F100Q1006592",18,3,"btc"
"F100Q1006592",23,1,"btc"
"F100Q1006592",32,2,"btc"
"F100Q1006604",20,1,"btc"
"F100Q1006608",11,1,"btc"
"F100Q1006608",14,1,"btc"
"F100Q1006613",6,1,"btc"
"F100Q1006615",14,1,"btc"
"F100Q1006615",22,1,"btc"
"F100Q1006640",44,4,"FC"
"F100Q1006647",22,1,"btc"
"F100Q1006656",10,1,"btc"
"F100Q1006656",15,1,"btc"
"F100Q1006665",33,1,"btc"
"F100Q1006668",15,1,"btc"
"F100Q1006668",18,1,"btc"
"F100Q1006674",18,1,"btc"
"F100Q1006674",20,1,"btc"
"F100Q1006674",24,3,"btc"
"F100Q1006674",26,1,"btc"
"F100Q1006674",29,2,"btc"
"F100Q1006674",38,8,"btc"
"F100Q1006674",41,2,"btc"
"F100Q1006674",44,3,"btc"
"F100Q1006674",50,1,"btc"
"F100Q1006674",55,2,"btc"
"F100Q1006674",58,2,"btc"
"F100Q1006674",62,1,"btc"
"F100Q1006674",68,3,"btc"
"F100Q1006674",74,3,"btc"
"F100Q1006674",78,2,"btc"
"F100Q1006674",85,3,"btc"
"F100Q1006674",95,6,"btc"
"F100Q1006674",96,4,"btc"
"F100Q1006674",97,3,"btc"
"F100Q1006674",98,2,"btc"
"F100Q1006674",105,1,"btc"
"F100Q1006676",83,1,"btc"
"F100Q1006681",26,1,"btc"
"F100Q1006682",24,1,"btc"
"F100Q1006683",22,1,"btc"
"F100Q1006699",5,1,"btc"
"F100Q1006700",13,2,"btc"
"F100Q1006700",18,5,"btc"
"F100Q1006700",22,3,"btc"
"F100Q1006710",3,1,"btc"
"F100Q1006712",11,1,"btc"
"F100Q1006719",26,1,"btc"
"F100Q1006719",31,1,"btc"
"F100Q1006728",3,1,"btc"
"F100Q1006737",22,1,"btc"
"F100Q1006737",26,1,"btc"
"F100Q1006755",13,1,"btc"
"F100Q1006759",17,1,"btc"
"F100Q1006759",20,1,"btc"
"F100Q1006759",37,1,"btc"
"F100Q1006759",50,3,"btc"
"F100Q1006759",74,1,"btc"
"F100Q1006760",20,1,"btc"
"F100Q1006760",27,1,"btc"
"F100Q1006761",19,3,"btc"
"F100Q1006761",25,1,"btc"
"F100Q1006761",30,2,"btc"
"F100Q1006761",38,6,"btc"
"F100Q1006766",8,1,"btc"
"F100Q1006774",14,1,"btc"
"F100Q1006774",17,2,"btc"
"F100Q1006774",19,2,"btc"
"F100Q1006774",21,2,"btc"
"F100Q1006774",23,2,"btc"
"F100Q1006774",27,1,"btc"
"F100Q1006774",48,8,"btc"
"F100Q1006777",45,1,"btc"
"F100Q1006793",29,1,"btc"
"F100Q1006796",20,1,"btc"
"F100Q1006797",12,1,"btc"
"F100Q1006797",19,1,"btc"
"F100Q1006799",24,1,"btc"
"F100Q1006801",4,1,"btc"
"F100Q1006801",27,1,"btc"
"F100Q1006801",29,1,"btc"
"F100Q1006801",33,1,"btc"
"F100Q1006801",38,1,"btc"
"F100Q1006809",34,1,"btc"
"F100Q1006812",22,1,"btc"
"F100Q1006829",11,1,"btc"
"F100Q1006832",44,1,"btc"
"F100Q1006835",12,1,"btc"
"F100Q1006835",14,1,"btc"
"F100Q1006835",16,1,"btc"
"F100Q1006836",7,2,"btc"
"F100Q1006836",9,4,"btc"
"F100Q1006848",7,1,"btc"
"F100Q1006865",11,1,"btc"
"F100Q1006865",21,1,"btc"
"F100Q1006865",26,1,"btc"
"F100Q1006865",31,1,"btc"
"F100Q1006865",37,2,"btc"
"F100Q1006865",57,2,"btc"
"F100Q1006865",60,1,"btc"
"F100Q1006865",71,3,"btc"
"F100Q1006865",84,10,"btc"
"F100Q1006865",86,1,"btc"
"F100Q1006865",91,1,"btc"
"F100Q1006865",118,24,"btc"
"F100Q1006867",11,1,"btc"
"F100Q1006872",26,1,"btc"
"F100Q1006885",12,2,"btc"
"F100Q1006885",14,1,"btc"
"F100Q1006885",21,2,"btc"
"F100Q1006885",26,1,"btc"
"F100Q1006885",31,2,"btc"
"F100Q1006885",35,2,"btc"
"F100Q1006885",37,1,"btc"
"F100Q1006886",15,1,"btc"
"F100Q1006887",26,1,"btc"
"F100Q1006890",27,1,"btc"
"F100Q1006890",31,1,"btc"
"F100Q1006890",36,1,"btc"
"F100Q1006890",38,1,"btc"
"F100Q1006890",49,1,"btc"
"F100Q1006898",31,1,"btc"
"F100Q1006904",7,1,"btc"
"F100Q1006906",31,1,"btc"
"F100Q1006910",25,1,"btc"
"F100Q1006927",15,1,"btc"
"F100Q1006927",22,1,"btc"
"F100Q1006927",30,2,"btc"
"F100Q1006928",5,1,"btc"
"F100Q1006928",14,1,"btc"
"F100Q1006928",25,1,"btc"
"F100Q1006934",74,1,"btc"
"F100Q1006942",31,1,"btc"
"F100Q1006942",49,1,"btc"
"F100Q1006942",59,1,"btc"
"F100Q1006942",61,1,"btc"
"F100Q1006942",64,1,"btc"
"F100Q1006942",67,1,"btc"
"F100Q1006942",70,2,"btc"
"F100Q1006942",73,1,"btc"
"F100Q1006942",75,1,"btc"
"F100Q1006942",79,3,"btc"
"F100Q1006942",86,6,"FC"
"F100Q1006943",9,1,"btc"
"F100Q1006947",24,3,"btc"
"F100Q1006947",58,1,"btc"
"F100Q1006947",130,1,"btc"
"F100Q1006952",16,1,"btc"
"F100Q1006952",22,1,"btc"
"F100Q1006952",25,1,"btc"
"F100Q1006962",17,1,"btc"
"F100Q1006967",26,1,"btc"
"F100Q1006968",27,1,"btc"
"F100Q1006983",65,5,"FC"
"F100Q1006984",15,1,"btc"
"F100Q1006990",17,1,"btc"
"F100Q1006997",8,1,"btc"
"F100Q1007022",25,1,"btc"
"F100Q1007023",11,1,"btc"
"F100Q1007027",9,2,"btc"
"F100Q1007027",13,1,"btc"
"F100Q1007050",17,1,"btc"
"F100Q1007059",7,1,"btc"
"F100Q1007068",13,2,"btc"
"F100Q1007069",16,2,"btc"
"F100Q1007070",20,1,"btc"
"F100Q1007075",28,1,"btc"
"F100Q1007078",58,1,"btc"
"F100Q1007078",84,1,"btc"
"F100Q1007087",22,1,"btc"
"F100Q1007091",13,1,"btc"
"F100Q1007091",21,1,"btc"
"F100Q1007094",7,1,"btc"
"F100Q1007098",15,1,"btc"
"F100Q1007104",25,1,"btc"
"F100Q1007104",32,2,"btc"
"F100Q1007105",3,1,"btc"
"F100Q1007119",18,1,"btc"
"F100Q1007119",24,1,"btc"
"F100Q1007141",35,1,"btc"
"F100Q1007141",37,1,"btc"
"F100Q1007141",43,5,"btc"
"F100Q1007141",56,11,"btc"
"F100Q1007143",13,1,"btc"
"F100Q1007143",21,2,"btc"
"F100Q1007143",26,2,"btc"
"F100Q1007143",32,1,"btc"
"F100Q1007143",36,2,"btc"
"F100Q1007143",41,2,"btc"
"F100Q1007143",44,2,"btc"
"F100Q1007143",46,2,"btc"
"F100Q1007143",53,2,"btc"
"F100Q1007143",57,1,"btc"
"F100Q1007143",60,2,"btc"
"F100Q1007143",62,1,"btc"
"F100Q1007143",65,1,"btc"
"F100Q1007143",68,1,"btc"
"F100Q1007143",81,2,"btc"
"F100Q1007143",98,2,"btc"
"F100Q1007143",108,2,"btc"
"F100Q1007143",112,2,"btc"
"F100Q1007143",128,1,"btc"
"F100Q1007143",134,2,"btc"
"F100Q1007143",138,2,"btc"
"F100Q1007143",140,1,"btc"
"F100Q1007143",145,2,"btc"
