"aggActuralTotalLossBEI","aggEstimTotalLossBEI","aggActuralTotalLossBEIM","aggEstimTotalLossBEIM","aggActuralTotalLoss","aggEstimTotalLoss"
0.0916487451347186,0.161309197322835,0.0227352134087344,0.0174838180338778,0.0160083884849723,-0.0903852164328398
0.110077969974076,0.131878841880748,0.0522403332444107,-0.0346508692143482,-0.00950099426328229,-0.15954815253567
0.0801089802718168,0.171526915389447,0.00526015311966104,0.0170573830241282,0.00184242833129334,-0.0987947662498611
0.0701977256111604,0.13848227384932,0.0160138185477722,0.0255897374540846,0.0133859537444775,-0.0590796648423423
0.0458012168763799,0.135224986091844,0.00293059077973275,-0.00154744238937755,-0.00154243692355894,-0.104126763750294
0.101764804566259,0.141564651029507,0.0332644001891187,0.00939801841221514,0.0187972626325315,-0.0897269560507538
0.0512874830090095,0.134660750240356,0.0143190149823578,0.00907749471877004,0.0122658666139396,-0.0851099469224197
0.045147354049534,0.102234079158955,0.0150663256815282,0.0067226468161427,0.013464592548947,-0.0649109274409665
0.0650658936888217,0.122710971376071,0.0212973840327158,0.00672203596720383,0.0193793791031801,-0.0802696655894464
0.0908107081193016,0.138259810190452,0.0158983609922881,-0.000136094620755003,0.0123879465820798,-0.10393302322916
0.069743313800531,0.0997122475111862,0.0220012167002132,-0.00820777147842185,0.0122650198563787,-0.0891477857206279
0.0907945719077885,0.161071355032107,0.0296443628633457,0.00329295876392296,0.0142387542779502,-0.115040838437215
0.057163231693822,0.119412046461702,0.0104935766877176,-0.0180402389854026,0.00972023573804802,-0.121129453070731
0.059585259297978,0.0997300019784202,0.00599948937410112,-0.0195004864418065,-0.00622945005015032,-0.108923352756977
0.0531308141723306,0.117535595765001,0.0053416040899449,-0.000780030864746566,0.00332073826197537,-0.089516750837057
0.0378157131957185,0.0972574129703346,0.00407015787725858,-0.00499807352988824,0.000301220475983615,-0.0816896884050554
0.0599010709543696,0.0956196130632254,0.0185809956381063,-0.0126805357667328,0.0164363655760588,-0.0939056473892014
0.0817962380459394,-0.560510299292413,0.0279127235598275,-0.667387423874548,0.0269568858175922,-0.747545267311149
0.0910299907217514,0.171426889787798,0.0245186448057896,0.0183932284022649,0.0191038968021142,-0.0963820176368847
0.0667542864562553,0.119333245403245,0.00965925322756196,0.00805161837213492,0.00582576709008512,-0.0754096019011979
0.06902548338438,0.116224671956587,0.0307116521667365,0.0181909049094514,0.0259725623037138,-0.0553344203759
0.0459127306420502,0.0797792997304847,0.00773623007935013,-0.0323122848550215,0.00595196516743617,-0.116380973294151
0.0510541772990176,0.102462587277787,0.0135921089133772,-0.0146305376918023,0.00814595894226319,-0.102450381418994
0.0699418314402038,0.0965999282057899,0.0111185833546247,-0.0278495763768543,0.00818649661254935,-0.121186704813837
0.0769653791117202,0.0959914627666403,0.0326365971610856,-0.0189433547063743,0.0272854482457381,-0.105144467811135
0.0541381393225527,0.0762390091022791,0.0105546114009998,-0.0555994409245625,0.00852588248602345,-0.154478278444694
0.0427300766869788,0.124467807563009,0.00951028047934536,-0.00142655879458578,0.00391288797323287,-0.0958473335627819
0.0951464422616397,0.135197080004926,0.0437774068483323,0.00508469901273627,0.0319409958653072,-0.0924995867314063
0.0740529901447312,0.117548660004397,0.0102300511300354,-0.0174330550676224,0.00611630817407329,-0.118669341371637
0.053353228319596,0.0613587160253363,0.0199949347806829,-0.0303714953215544,0.0161178915358539,-0.0991691538317225
0.0582863260899781,0.0148863114450013,0.01848873165442,-0.102193047463886,0.0166130662731655,-0.190002566645551
0.0485954058202983,0.0745658496791937,0.00646156079700611,-0.0474707145333104,0.00438046265994305,-0.138998137692688
0.0290685782450347,0.0533990084320908,0.0093150656653311,-0.0556583360624169,0.00730466049465751,-0.137451344433298
0.0618922139252113,0.0474210230147166,0.0215161189412513,-0.0564888731308406,0.0170323580605331,-0.134421295240008
0.0721652919940563,0.0532106301151141,0.0149953151140713,-0.0505744378206242,0.0114909305265526,-0.128413238772428
0.0570035916871872,-0.0202759738960292,0.0182774341445217,-0.111378893847138,0.0111994967360607,-0.17970608381047
0.0488476548836394,0.0368516581811792,0.0129829273828027,-0.082193009027374,0.00729608428827092,-0.171476509433789
0.0603265489705474,0.056473502378566,0.0235071849440981,-0.0408039181206493,0.0185367681228977,-0.113761983495061
0.0641395549334059,0.0347747855523851,0.0174778905480025,-0.0868850752640334,0.0138546564364124,-0.178129970876347
0.0790059239666232,0.0597083507057607,0.0313981846280231,-0.0670532030489212,0.0226900734404789,-0.162124368364933
0.0719217453883963,0.00238990249174775,0.0332511198676362,-0.0957170306698648,0.025214441935865,-0.169297230541074
